owner,func,flags_hex,flags,params_rva,outer_rva
UPCGMetadataAccessorHelpers,GetRotatorAttributeByMetadataKey,0x04822401,Final|Native|Static|Public|HasDefaults|BlueprintCallable,0x09ca6310,0x0673dad0
UPCGMetadataAccessorHelpers,GetSoftClassPathAttribute,0x04c22401,Final|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09ca6350,0x0673dad0
UPCGMetadataAccessorHelpers,GetSoftClassPathAttributeByMetadataKey,0x04822401,Final|Native|Static|Public|HasDefaults|BlueprintCallable,0x09ca6390,0x0673dad0
UPCGMetadataAccessorHelpers,GetSoftObjectPathAttribute,0x04c22401,Final|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09ca63d0,0x0673dad0
UPCGMetadataAccessorHelpers,GetSoftObjectPathAttributeByMetadataKey,0x04822401,Final|Native|Static|Public|HasDefaults|BlueprintCallable,0x09ca6410,0x0673dad0
UPCGMetadataAccessorHelpers,GetStringAttribute,0x04422401,Final|Native|Static|Public|HasOutParms|BlueprintCallable,0x09ca6450,0x0673dad0
UPCGMetadataAccessorHelpers,GetStringAttributeByMetadataKey,0x04022401,Final|Native|Static|Public|BlueprintCallable,0x09ca6490,0x0673dad0
UPCGMetadataAccessorHelpers,GetTransformAttribute,0x04c22401,Final|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09ca64d0,0x0673dad0
UPCGMetadataAccessorHelpers,GetTransformAttributeByMetadataKey,0x04822401,Final|Native|Static|Public|HasDefaults|BlueprintCallable,0x09ca6510,0x0673dad0
UPCGMetadataAccessorHelpers,GetVector2Attribute,0x04c22401,Final|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09ca6550,0x0673dad0
UPCGMetadataAccessorHelpers,GetVector2AttributeByMetadataKey,0x04822401,Final|Native|Static|Public|HasDefaults|BlueprintCallable,0x09ca6590,0x0673dad0
UPCGMetadataAccessorHelpers,GetVector4Attribute,0x04c22401,Final|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09ca65d0,0x0673dad0
UPCGMetadataAccessorHelpers,GetVector4AttributeByMetadataKey,0x04822401,Final|Native|Static|Public|HasDefaults|BlueprintCallable,0x09ca6610,0x0673dad0
UPCGMetadataAccessorHelpers,GetVectorAttribute,0x04c22401,Final|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09ca6650,0x0673dad0
UPCGMetadataAccessorHelpers,GetVectorAttributeByMetadataKey,0x04822401,Final|Native|Static|Public|HasDefaults|BlueprintCallable,0x09ca6690,0x0673dad0
UPCGMetadataAccessorHelpers,HasAttributeSet,0x04422403,Final|RequiredAPI|Native|Static|Public|HasOutParms|BlueprintCallable,0x09ca66d0,0x0673dad0
UPCGMetadataAccessorHelpers,HasAttributeSetByMetadataKey,0x04022403,Final|RequiredAPI|Native|Static|Public|BlueprintCallable,0x09ca6710,0x0673dad0
UPCGMetadataAccessorHelpers,InitializeMetadata,0x04422403,Final|RequiredAPI|Native|Static|Public|HasOutParms|BlueprintCallable,0x09ca6750,0x0673dad0
UPCGMetadataAccessorHelpers,SetAttributeFromPropertyByMetadataKey,0x04422401,Final|Native|Static|Public|HasOutParms|BlueprintCallable,0x09ca6790,0x0673dad0
UPCGMetadataAccessorHelpers,SetBoolAttribute,0x04422401,Final|Native|Static|Public|HasOutParms|BlueprintCallable,0x09ca67d0,0x0673dad0
UPCGMetadataAccessorHelpers,SetBoolAttributeByMetadataKey,0x04422401,Final|Native|Static|Public|HasOutParms|BlueprintCallable,0x09ca6810,0x0673dad0
UPCGMetadataAccessorHelpers,SetDoubleAttribute,0x04422401,Final|Native|Static|Public|HasOutParms|BlueprintCallable,0x09ca6850,0x0673dad0
UPCGMetadataAccessorHelpers,SetDoubleAttributeByMetadataKey,0x04422401,Final|Native|Static|Public|HasOutParms|BlueprintCallable,0x09ca6890,0x0673dad0
UPCGMetadataAccessorHelpers,SetFloatAttribute,0x04422401,Final|Native|Static|Public|HasOutParms|BlueprintCallable,0x09ca68d0,0x0673dad0
UPCGMetadataAccessorHelpers,SetFloatAttributeByMetadataKey,0x04422401,Final|Native|Static|Public|HasOutParms|BlueprintCallable,0x09ca6910,0x0673dad0
UPCGMetadataAccessorHelpers,SetInteger32Attribute,0x04422401,Final|Native|Static|Public|HasOutParms|BlueprintCallable,0x09ca6950,0x0673dad0
UPCGMetadataAccessorHelpers,SetInteger32AttributeByMetadataKey,0x04422401,Final|Native|Static|Public|HasOutParms|BlueprintCallable,0x09ca6990,0x0673dad0
UPCGMetadataAccessorHelpers,SetInteger64Attribute,0x04422401,Final|Native|Static|Public|HasOutParms|BlueprintCallable,0x09ca69d0,0x0673dad0
UPCGMetadataAccessorHelpers,SetInteger64AttributeByMetadataKey,0x04422401,Final|Native|Static|Public|HasOutParms|BlueprintCallable,0x09ca6a10,0x0673dad0
UPCGMetadataAccessorHelpers,SetNameAttribute,0x04422401,Final|Native|Static|Public|HasOutParms|BlueprintCallable,0x09ca6a50,0x0673dad0
UPCGMetadataAccessorHelpers,SetQuatAttribute,0x04c22401,Final|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09ca6a90,0x0673dad0
UPCGMetadataAccessorHelpers,SetQuatAttributeByMetadataKey,0x04c22401,Final|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09ca6ad0,0x0673dad0
UPCGMetadataAccessorHelpers,SetRotatorAttribute,0x04c22401,Final|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09ca6b10,0x0673dad0
UPCGMetadataAccessorHelpers,SetRotatorAttributeByMetadataKey,0x04c22401,Final|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09ca6b50,0x0673dad0
UPCGMetadataAccessorHelpers,SetSoftClassPathAttribute,0x04c22401,Final|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09ca6b90,0x0673dad0
UPCGMetadataAccessorHelpers,SetSoftClassPathAttributeByMetadataKey,0x04c22401,Final|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09ca6bd0,0x0673dad0
UPCGMetadataAccessorHelpers,SetSoftObjectPathAttribute,0x04c22401,Final|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09ca6c10,0x0673dad0
UPCGMetadataAccessorHelpers,SetSoftObjectPathAttributeByMetadataKey,0x04c22401,Final|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09ca6c50,0x0673dad0
UPCGMetadataAccessorHelpers,SetStringAttribute,0x04422401,Final|Native|Static|Public|HasOutParms|BlueprintCallable,0x09ca6c90,0x0673dad0
UPCGMetadataAccessorHelpers,SetStringAttributeByMetadataKey,0x04422401,Final|Native|Static|Public|HasOutParms|BlueprintCallable,0x09ca6cd0,0x0673dad0
UPCGMetadataAccessorHelpers,SetTransformAttribute,0x04c22401,Final|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09ca6d10,0x0673dad0
UPCGMetadataAccessorHelpers,SetTransformAttributeByMetadataKey,0x04c22401,Final|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09ca6d50,0x0673dad0
UPCGMetadataAccessorHelpers,SetVector2Attribute,0x04c22401,Final|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09ca6d90,0x0673dad0
UPCGMetadataAccessorHelpers,SetVector2AttributeByMetadataKey,0x04c22401,Final|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09ca6dd0,0x0673dad0
UPCGMetadataAccessorHelpers,SetVector4Attribute,0x04c22401,Final|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09ca6e10,0x0673dad0
UPCGMetadataAccessorHelpers,SetVector4AttributeByMetadataKey,0x04c22401,Final|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09ca6e50,0x0673dad0
UPCGMetadataAccessorHelpers,SetVectorAttribute,0x04c22401,Final|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09ca6e90,0x0673dad0
UPCGMetadataAccessorHelpers,SetVectorAttributeByMetadataKey,0x04c22401,Final|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09ca6ed0,0x0673dad0
UPCGMetadataSettingsBase,GetOutputDataFromPinOptions,0x40080401,Final|Native|Protected|Const,0x09ca20f0,0x064f41f0
UPCGNode,AddEdgeTo,0x04020401,Final|Native|Public|BlueprintCallable,0x09ca96d0,0x067f4350
UPCGNode,GetGraph,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09ca9710,0x067f4350
UPCGNode,GetSettings,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09ca9750,0x067f4350
UPCGNode,RemoveEdgeTo,0x04020401,Final|Native|Public|BlueprintCallable,0x09ca9790,0x067f4350
UPCGParamData,ConstMetadata,0x54020400,Native|Public|BlueprintCallable|BlueprintPure|Const,0x09ca98f0,0x067f2da0
UPCGParamData,FilterParamsByKey,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09ca9930,0x067f2da0
UPCGParamData,FilterParamsByName,0x54420401,Final|Native|Public|HasOutParms|BlueprintCallable|BlueprintPure|Const,0x09ca9970,0x067f2da0
UPCGParamData,FindMetadataKey,0x54420401,Final|Native|Public|HasOutParms|BlueprintCallable|BlueprintPure|Const,0x09ca99b0,0x067f2da0
UPCGParamData,FindOrAddMetadataKey,0x04420401,Final|Native|Public|HasOutParms|BlueprintCallable,0x09ca99f0,0x067f2da0
UPCGParamData,MutableMetadata,0x04020400,Native|Public|BlueprintCallable,0x09ca9a30,0x067f2da0
UPCGPin,GetTooltip,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09ca9e00,0x067f1f60
UPCGPin,SetTooltip,0x04420401,Final|Native|Public|HasOutParms|BlueprintCallable,0x09ca9e40,0x067f1f60
UPCGPinPropertiesBlueprintHelpers,AllowsMultipleConnections,0x04422401,Final|Native|Static|Public|HasOutParms|BlueprintCallable,0x09ca9f10,0x067f1f90
UPCGPinPropertiesBlueprintHelpers,IsAdvancedPin,0x04422401,Final|Native|Static|Public|HasOutParms|BlueprintCallable,0x09ca9f50,0x067f1f90
UPCGPinPropertiesBlueprintHelpers,IsNormalPin,0x04422401,Final|Native|Static|Public|HasOutParms|BlueprintCallable,0x09ca9f90,0x067f1f90
UPCGPinPropertiesBlueprintHelpers,IsRequiredPin,0x04422401,Final|Native|Static|Public|HasOutParms|BlueprintCallable,0x09ca9fd0,0x067f1f90
UPCGPinPropertiesBlueprintHelpers,SetAdvancedPin,0x04422401,Final|Native|Static|Public|HasOutParms|BlueprintCallable,0x09caa010,0x067f1f90
UPCGPinPropertiesBlueprintHelpers,SetAllowMultipleConnections,0x04422401,Final|Native|Static|Public|HasOutParms|BlueprintCallable,0x09caa050,0x067f1f90
UPCGPinPropertiesBlueprintHelpers,SetNormalPin,0x04422401,Final|Native|Static|Public|HasOutParms|BlueprintCallable,0x09caa090,0x067f1f90
UPCGPinPropertiesBlueprintHelpers,SetRequiredPin,0x04422401,Final|Native|Static|Public|HasOutParms|BlueprintCallable,0x09caa0d0,0x067f1f90
UPCGPointData,CopyPointsFrom,0x04420401,Final|Native|Public|HasOutParms|BlueprintCallable,0x09ca0f50,0x064f4e30
UPCGPointData,GetPoint,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09ca0f90,0x064f4e30
UPCGPointData,GetPoints,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09ca0fd0,0x064f4e30
UPCGPointData,GetPointsCopy,0x44020401,Final|Native|Public|BlueprintCallable|Const,0x09ca1010,0x064f4e30
UPCGPointData,SetPoints,0x04420401,Final|Native|Public|HasOutParms|BlueprintCallable,0x09ca1050,0x064f4e30
UPCGPointMatchAndSetSettings,SetMatchAndSetType,0x04020403,Final|RequiredAPI|Native|Public|BlueprintCallable,0x09ca3230,0x06626430
UPCGRenderTargetData,Initialize,0x04c20403,Final|RequiredAPI|Native|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09ca1200,0x064f4b70
UPCGSpatialData,ConstMetadata,0x54020400,Native|Public|BlueprintCallable|BlueprintPure|Const,0x09ca1290,0x064f4e70
UPCGSpatialData,CreateEmptyMetadata,0x04020401,Final|Native|Public|BlueprintCallable,0x09ca12d0,0x064f4e70
UPCGSpatialData,GetBounds,0x54820400,Native|Public|HasDefaults|BlueprintCallable|BlueprintPure|Const,0x09ca1310,0x064f4e70
UPCGSpatialData,GetDensityAtPosition,0x54c20400,Native|Public|HasOutParms|HasDefaults|BlueprintCallable|BlueprintPure|Const,0x09ca1350,0x064f4e70
UPCGSpatialData,GetDimension,0x54020400,Native|Public|BlueprintCallable|BlueprintPure|Const,0x09ca1390,0x064f4e70
UPCGSpatialData,GetNormal,0x54820400,Native|Public|HasDefaults|BlueprintCallable|BlueprintPure|Const,0x09ca13d0,0x064f4e70
UPCGSpatialData,GetStrictBounds,0x54820400,Native|Public|HasDefaults|BlueprintCallable|BlueprintPure|Const,0x09ca1410,0x064f4e70
UPCGSpatialData,HasNonTrivialTransform,0x54020400,Native|Public|BlueprintCallable|BlueprintPure|Const,0x09ca1450,0x064f4e70
UPCGSpatialData,InitializeFromData,0x04020401,Final|Native|Public|BlueprintCallable,0x09ca1490,0x064f4e70
UPCGSpatialData,IntersectWith,0x54020400,Native|Public|BlueprintCallable|BlueprintPure|Const,0x09ca14d0,0x064f4e70
UPCGSpatialData,K2_ProjectPoint,0x54c20401,Final|Native|Public|HasOutParms|HasDefaults|BlueprintCallable|BlueprintPure|Const,0x09ca1510,0x064f4e70
UPCGSpatialData,K2_SamplePoint,0x54c20401,Final|Native|Public|HasOutParms|HasDefaults|BlueprintCallable|BlueprintPure|Const,0x09ca1550,0x064f4e70
UPCGSpatialData,MutableMetadata,0x04020400,Native|Public|BlueprintCallable,0x09ca1590,0x064f4e70
UPCGSpatialData,ProjectOn,0x54420400,Native|Public|HasOutParms|BlueprintCallable|BlueprintPure|Const,0x09ca15d0,0x064f4e70
UPCGSpatialData,Subtract,0x54020400,Native|Public|BlueprintCallable|BlueprintPure|Const,0x09ca1610,0x064f4e70
UPCGSpatialData,ToPointData,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09ca1650,0x064f4e70
UPCGSpatialData,ToPointDataWithContext,0x54420401,Final|Native|Public|HasOutParms|BlueprintCallable|BlueprintPure|Const,0x09ca1690,0x064f4e70
UPCGSpatialData,UnionWith,0x54020400,Native|Public|BlueprintCallable|BlueprintPure|Const,0x09ca16d0,0x064f4e70
UPCGStaticMeshSpawnerSettings,SetInstancePackerType,0x04020403,Final|RequiredAPI|Native|Public|BlueprintCallable,0x09ca3500,0x06624810
UPCGStaticMeshSpawnerSettings,SetMeshSelectorType,0x04020403,Final|RequiredAPI|Native|Public|BlueprintCallable,0x09ca3540,0x06624810
UPCGUnionData,AddData,0x04020401,Final|Native|Public|BlueprintCallable,0x09ca1d80,0x064f4c80
UPCGUnionData,Initialize,0x04020401,Final|Native|Public|BlueprintCallable,0x09ca1dc0,0x064f4c80
UPanelWidget,AddChild,0x04020403,Final|RequiredAPI|Native|Public|BlueprintCallable,0x09a1b1a0,0x030bf0c0
UPanelWidget,ClearChildren,0x04020402,RequiredAPI|Native|Public|BlueprintCallable,0x09a1b1e0,0x030bf0c0
UPanelWidget,GetAllChildren,0x54020403,Final|RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09a1b220,0x030bf0c0
UPanelWidget,GetChildAt,0x54020403,Final|RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09a1b260,0x030bf0c0
UPanelWidget,GetChildIndex,0x54020403,Final|RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09a1b2a0,0x030bf0c0
UPanelWidget,GetChildrenCount,0x54020403,Final|RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09a1b2e0,0x030bf0c0
UPanelWidget,HasAnyChildren,0x54020403,Final|RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09a1b320,0x030bf0c0
UPanelWidget,HasChild,0x54020403,Final|RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09a1b360,0x030bf0c0
UPanelWidget,RemoveChild,0x04020403,Final|RequiredAPI|Native|Public|BlueprintCallable,0x09a1b3a0,0x030bf0c0
UPanelWidget,RemoveChildAt,0x04020403,Final|RequiredAPI|Native|Public|BlueprintCallable,0x09a1b3e0,0x030bf0c0
UPaperFlipbook,GetKeyFrameIndexAtTime,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09b87a40,0x051b32b0
UPaperFlipbook,GetNumFrames,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09b87a80,0x051b32b0
UPaperFlipbook,GetNumKeyFrames,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09b87ac0,0x051b32b0
UPaperFlipbook,GetSpriteAtFrame,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09b87b00,0x051b32b0
UPaperFlipbook,GetSpriteAtTime,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09b87b40,0x051b32b0
UPaperFlipbook,GetTotalDuration,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09b87b80,0x051b32b0
UPaperFlipbook,IsValidKeyFrameIndex,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09b87bc0,0x051b32b0
UPaperFlipbookComponent,GetFlipbook,0x14020400,Native|Public|BlueprintCallable|BlueprintPure,0x09b87e40,0x051b52c0
UPaperFlipbookComponent,GetFlipbookFramerate,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09b87e80,0x051b52c0
UPaperFlipbookComponent,GetFlipbookLength,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09b87ec0,0x051b52c0
UPaperFlipbookComponent,GetFlipbookLengthInFrames,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09b87f00,0x051b52c0
UPaperFlipbookComponent,GetPlayRate,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09b87fc0,0x051b52c0
UPaperFlipbookComponent,GetPlaybackPosition,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09b87f40,0x051b52c0
UPaperFlipbookComponent,GetPlaybackPositionInFrames,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09b87f80,0x051b52c0
UPaperFlipbookComponent,GetSpriteColor,0x54820401,Final|Native|Public|HasDefaults|BlueprintCallable|BlueprintPure|Const,0x09b88000,0x051b52c0
UPaperFlipbookComponent,IsLooping,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09b88040,0x051b52c0
UPaperFlipbookComponent,IsPlaying,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09b88080,0x051b52c0
UPaperFlipbookComponent,IsReversing,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09b880c0,0x051b52c0
UPaperFlipbookComponent,OnRep_SourceFlipbook,0x00080401,Final|Native|Protected,0x09b88100,0x051b52c0
UPaperFlipbookComponent,Play,0x04020401,Final|Native|Public|BlueprintCallable,0x09b88140,0x051b52c0
UPaperFlipbookComponent,PlayFromStart,0x04020401,Final|Native|Public|BlueprintCallable,0x09b88180,0x051b52c0
UPaperFlipbookComponent,Reverse,0x04020401,Final|Native|Public|BlueprintCallable,0x09b881c0,0x051b52c0
UPaperFlipbookComponent,ReverseFromEnd,0x04020401,Final|Native|Public|BlueprintCallable,0x09b88200,0x051b52c0
UPaperFlipbookComponent,SetFlipbook,0x04020400,Native|Public|BlueprintCallable,0x09b88240,0x051b52c0
UPaperFlipbookComponent,SetLooping,0x04020401,Final|Native|Public|BlueprintCallable,0x09b88280,0x051b52c0
UPaperFlipbookComponent,SetNewTime,0x04020401,Final|Native|Public|BlueprintCallable,0x09b882c0,0x051b52c0
UPaperFlipbookComponent,SetPlayRate,0x04020401,Final|Native|Public|BlueprintCallable,0x09b88380,0x051b52c0
UPaperFlipbookComponent,SetPlaybackPosition,0x04020401,Final|Native|Public|BlueprintCallable,0x09b88300,0x051b52c0
UPaperFlipbookComponent,SetPlaybackPositionInFrames,0x04020401,Final|Native|Public|BlueprintCallable,0x09b88340,0x051b52c0
UPaperFlipbookComponent,SetSpriteColor,0x04820401,Final|Native|Public|HasDefaults|BlueprintCallable,0x09b883c0,0x051b52c0
UPaperFlipbookComponent,Stop,0x04020401,Final|Native|Public|BlueprintCallable,0x09b88400,0x051b52c0
UPaperGroupedSpriteComponent,AddInstance,0x04c20401,Final|Native|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09b88b40,0x051b27a0
UPaperGroupedSpriteComponent,ClearInstances,0x04020400,Native|Public|BlueprintCallable,0x09b88b80,0x051b27a0
UPaperGroupedSpriteComponent,GetInstanceCount,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09b88bc0,0x051b27a0
UPaperGroupedSpriteComponent,GetInstanceTransform,0x54c20401,Final|Native|Public|HasOutParms|HasDefaults|BlueprintCallable|BlueprintPure|Const,0x09b88c00,0x051b27a0
UPaperGroupedSpriteComponent,RemoveInstance,0x04020400,Native|Public|BlueprintCallable,0x09b88c40,0x051b27a0
UPaperGroupedSpriteComponent,SortInstancesAlongAxis,0x04820401,Final|Native|Public|HasDefaults|BlueprintCallable,0x09b88c80,0x051b27a0
UPaperGroupedSpriteComponent,UpdateInstanceColor,0x04820400,Native|Public|HasDefaults|BlueprintCallable,0x09b88cc0,0x051b27a0
UPaperGroupedSpriteComponent,UpdateInstanceTransform,0x04c20400,Native|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09b88d00,0x051b27a0
UPaperSpriteBlueprintLibrary,MakeBrushFromSprite,0x14022401,Final|Native|Static|Public|BlueprintCallable|BlueprintPure,0x09b89020,0x051b49e0
UPaperSpriteComponent,GetSprite,0x14020400,Native|Public|BlueprintCallable|BlueprintPure,0x09b890b0,0x051b4ac0
UPaperSpriteComponent,SetSprite,0x04020400,Native|Public|BlueprintCallable,0x09b890f0,0x051b4ac0
UPaperSpriteComponent,SetSpriteColor,0x04820401,Final|Native|Public|HasDefaults|BlueprintCallable,0x09b89130,0x051b4ac0
UPaperTerrainComponent,SetTerrainColor,0x04820401,Final|Native|Public|HasDefaults|BlueprintCallable,0x09b89d40,0x051b1f00
UPaperTileMapComponent,AddNewLayer,0x04020401,Final|Native|Public|BlueprintCallable,0x09b892b0,0x051b4af0
UPaperTileMapComponent,CreateNewTileMap,0x04020401,Final|Native|Public|BlueprintCallable,0x09b892f0,0x051b4af0
UPaperTileMapComponent,GetLayerColor,0x54820401,Final|Native|Public|HasDefaults|BlueprintCallable|BlueprintPure|Const,0x09b89330,0x051b4af0
UPaperTileMapComponent,GetMapSize,0x04420401,Final|Native|Public|HasOutParms|BlueprintCallable,0x09b89370,0x051b4af0
UPaperTileMapComponent,GetTile,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09b893b0,0x051b4af0
UPaperTileMapComponent,GetTileCenterPosition,0x54820401,Final|Native|Public|HasDefaults|BlueprintCallable|BlueprintPure|Const,0x09b893f0,0x051b4af0
