class,name,thunk_rva,verdict,note
UEnhancedPlayerMappableKeyProfile,ResetMappingToDefault,0x4BFF140,REAL,impl 0x4BFF140: 48895c24084889742418574883ec2033
UEnhancedPlayerMappableKeyProfile,ResetToDefault,0x35C7FD0,REAL,impl 0x35C7FD0: 488b42204533c04885c0410f95c04c03
UEnhancedPlayerMappableKeyProfile,SetDisplayName,0x4BFF1D0,REAL,impl 0x4BFF1D0: 48895c24084889742410574883ec3048
UEnhancedPlayerMappableKeyProfile,ToString,0x4BFF7F0,REAL,impl 0x4BFF7F0: 48895c2408574883ec304c8b4a2033c0
UEnhancedInputUserSettings,ApplySettings,0x326D2A0,REAL,impl 0x326D2A0: 488b42204533c04885c0410f95c04c03
UEnhancedInputUserSettings,AsyncSaveSettings,0x207BDE0,REAL,impl 0x207BDE0: 488b42204533c04885c0410f95c04c03
UEnhancedInputUserSettings,CreateNewKeyProfile,0x4BFAD60,REAL,impl 0x4BFAD60: 48895c2408488974241048897c241841
UEnhancedInputUserSettings,FindMappingsInRow,0x4BFAFC0,REAL,impl 0x4BFAFC0: 48895c241048896c2418488974242057
UEnhancedInputUserSettings,GetCurrentKeyProfile,0x4BFB670,DARK,page 0x4BFB000 all-zero
UEnhancedInputUserSettings,GetCurrentKeyProfileIdentifier,0x4BFB6B0,DARK,page 0x4BFB000 all-zero
UEnhancedInputUserSettings,GetKeyProfileWithIdentifier,0x4BFB7B0,DARK,page 0x4BFB000 all-zero
UEnhancedInputUserSettings,IsMappingContextRegistered,0x4BFCE60,DARK,page 0x4BFC000 all-zero
UEnhancedInputUserSettings,MapPlayerKey,0x4BFDA60,DARK,page 0x4BFD000 all-zero
UEnhancedInputUserSettings,RegisterInputMappingContext,0x4BFE600,DARK,page 0x4BFE000 all-zero
UEnhancedInputUserSettings,RegisterInputMappingContexts,0x4BFE6A0,DARK,page 0x4BFE000 all-zero
UEnhancedInputUserSettings,ResetAllPlayerKeysInRow,0x4BFEE60,DARK,page 0x4BFE000 all-zero
