rva,section,recorded_name,proposed_name,proposed_class,confidence,verdict,name_check,fn_entry,fn_offset,fn_tier,fn_extent,n_strings,evidence,why,record_kind,n_sources,sources,recorded_alts,sample_context
0x57C7BD0,.text,OnSuccess,,,,ENTRY-OK,NO-NAME-EVIDENCE,0x57C7BD0,+0x0,pdata-EXACT,11,0,,,bare,2,docs/session-82-passes-battlepass-shim.txt;memory/supervive-passes-battlepass-status.md,OnError,- Response body 0x57CFD90 fetches the endpoint; binds OnSuccess=0x57C8130 / OnError=0x57C7BD0.
0x57C8130,.text,OnSuccess,,,,ENTRY-OK,NO-NAME-EVIDENCE,0x57C8130,+0x0,pdata-EXACT,9,0,,,"bare,labeled",18,configs/inject-secondaries.ps1;docs/coverage-audit-s101.md;docs/session-82-continue-prompt.txt;docs/session-82-passes-battlepass-shim.txt;docs/session-83-passes-tier-grid-solved.txt;memory/MEMORY.md,LokiPublishedProgressionTracks;BattlepassInfoManager;OnError,- **`/storefront/battlepass/progressiontracks` is still 95% of all HTTP traffic** at ~10.5–13.5 req/s. (Auditor said 99% / 14.7 req/s; verifier re-measured 95.4% / 10.5 req/s and 96.2% / 13.5 req/s.) 
0x57CA670,.text,SeasonalPassViewModel,,,,ENTRY-OK,NO-NAME-EVIDENCE,0x57CA670,+0x0,pdata-EXACT,71,0,,,"bare,labeled",4,docs/session-83-passes-tier-grid-solved.txt;memory/MEMORY.md;memory/supervive-passes-battlepass-status.md;tools/sigbypass-mod/battlepass_adopt_fix.cpp,BattlepassInfoManager,It is NOT the same lever as progress (3/3 verifiers): the VM builder's true entry is 0x57CA670
0x57CAB50,.text,,UBattlepassViewManager::<binds OnUpdatedCurrentPublishedProgressionTracks>,UBattlepassViewManager,CLASS-ONLY,INTERIOR,NO-RECORDED-NAME,0x57CA70D,+0x443,pdata-EXACT,2715,7,&UBattlepassViewManager::OnUpdatedCurrentPublishedProgressionTracks | &UBattlepassViewManager::BroadcastOnClaimableRewardsUpdated | Recieved track info that doesn't exist in published tracks: %s | OnUpdatedCurrentPublishedProgressionTracks has no Manifest | Could not get player account pass | account pass is set,"all 2 qualified refs are &delegate literals -- class certain, method NOT the enclosing fn",bare,4,docs/session-83-passes-tier-grid-solved.txt;memory/supervive-passes-battlepass-status.md;tools/sigbypass-mod/battlepass_adopt_fix.cpp,,"(0x57CAB50 in earlier notes is MID-INSTRUCTION — +57CAB4E is a 7-byte mov rdx,[r13+0x1e0]), and it"
0x57CADC1,.text,,UBattlepassViewManager::<binds OnUpdatedCurrentPublishedProgressionTracks>,UBattlepassViewManager,CLASS-ONLY,INTERIOR,NO-RECORDED-NAME,0x57CA70D,+0x6B4,pdata-EXACT,2715,7,&UBattlepassViewManager::OnUpdatedCurrentPublishedProgressionTracks | &UBattlepassViewManager::BroadcastOnClaimableRewardsUpdated | Recieved track info that doesn't exist in published tracks: %s | OnUpdatedCurrentPublishedProgressionTracks has no Manifest | Could not get player account pass | account pass is set,"all 2 qualified refs are &delegate literals -- class certain, method NOT the enclosing fn",bare,1,tools/sigbypass-mod/battlepass_adopt_fix.cpp,,// (+57CADA0 je 0x57CADC1 fires before the hard compare at +57CADB7).
0x57CDFF0,.text,OnUpdated,,,,ENTRY-OK,NO-NAME-EVIDENCE,0x57CDFF0,+0x0,pdata-EXACT,426,0,,,bare,4,docs/session-82-passes-battlepass-shim.txt;memory/supervive-passes-battlepass-status.md,ViewManager;OnUpdatedCurrentPublishedProgressionTracks;HuntersJourney,0x57CDFF0  ViewManager OnUpdatedCurrentPublishedProgressionTracks impl (thunk 0x5256190)
0x57CFD90,.text,OnError,,,,ENTRY-OK,NO-RECORDED-NAME,0x57CFD90,+0x0,pdata-EXACT,55,0,,,bare,3,docs/session-82-passes-battlepass-shim.txt;memory/supervive-passes-battlepass-status.md,OnSuccess,- Response body 0x57CFD90 fetches the endpoint; binds OnSuccess=0x57C8130 / OnError=0x57C7BD0.
0x57D0630,.text,RefreshTracks,,,,ENTRY-OK,NO-NAME-EVIDENCE,0x57D0630,+0x0,pdata-EXACT,436,0,,,"bare,labeled",3,docs/session-83-passes-tier-grid-solved.txt;memory/supervive-passes-battlepass-status.md,BattlepassProgressManager::RefreshTracks;BPCallable,"Also DEAD: force-calling RefreshTracks 0x57D0630 (fully disassembled, 3/3: no store to"
0x57D84F0,.text,LokiOperation,,,,ENTRY-OK,NO-NAME-EVIDENCE,0x57D84F0,+0x0,pdata-EXACT,69,0,,,bare,4,docs/session-82-passes-battlepass-shim.txt;memory/supervive-passes-battlepass-status.md,FMulticastDelegate;OnError,"tail: if BPIM+0x50 < BPIM+0x58 (target, hardcoded =1 at factory 0x57BBFCE) -> re-arm (0x57D84F0)."
0x57DF4B0,.text,TArray,Match (%s) Progress Notif: %s,,LOW,ENTRY-OK,NO-RECORDED-NAME,0x57DF4B0,+0x0,pdata-EXACT,1869,1,Match (%s) Progress Notif: %s,"best string, score 56","bare,labeled",23,docs/coverage-audit-s101.md;docs/session-82-continue-prompt.txt;docs/session-82-passes-battlepass-shim.txt;docs/session-83-84-summary.md;docs/session-83-passes-tier-grid-solved.txt;memory/MEMORY.md,BattlepassViewModel;PrimaryAssetId;ProgressionTrackAsset,"| ""`Levels` is `TArray<PrimaryAssetId>`"" | Wrong — `TArray<UObject*>`. Never force-call the populate `0x57DF4B0` (it constructs objects — the S82 crash). |"
0x57E2000,.text,CurrentPublishedProgressionTracks,,,,INTERIOR,NO-NAME-EVIDENCE,0x57E1EE0,+0x120,pdata-EXACT,394,0,,,bare,1,memory/supervive-passes-battlepass-status.md,,"battlepass cluster 0x57C0000-0x57E2000). Diagnostic string ""CurrentPublishedProgressionTracks has no"
0x58061A0,.text,FStrings,,,,ENTRY-OK,NO-NAME-EVIDENCE,0x58061A0,+0x0,pdata-EXACT,294,0,,,bare,4,docs/session-83-passes-tier-grid-solved.txt;memory/supervive-passes-battlepass-status.md,TArrays,"PM+0x90 from src via `0x58061A0` (which writes `track+0xEC` at `+5806363`), sets `byte[PM+0x208]=1`"
0x5838DDD,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x5838DD0,+0xD,pdata-EXACT,52,0,,,bare,2,docs/session-83-passes-tier-grid-solved.txt;memory/supervive-passes-battlepass-status.md,,Instead trace which of `0x5838DDD` / `0x583CC24` / `0x5854B6C` / `0x585C48C` is fed by the HTTP
0x583CC24,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x583CC00,+0x24,pdata-EXACT,90,0,,,bare,2,docs/session-83-passes-tier-grid-solved.txt;memory/supervive-passes-battlepass-status.md,,Instead trace which of `0x5838DDD` / `0x583CC24` / `0x5854B6C` / `0x585C48C` is fed by the HTTP
0x5840700,.text,GetAccountTrack,,,,ENTRY-OK,NO-NAME-EVIDENCE,0x5840700,+0x0,pdata-EXACT,45,0,,,"bare,labeled",6,docs/session-83-passes-tier-grid-solved.txt;memory/supervive-passes-battlepass-status.md;tools/re/battlepass_pm_probe.py,ProgressionManager;RVAs;CheckAccountPassChanges,"call 0x5840700  ; GetAccountTrack -> byte[PM+0x208]     test al,al / je bail   <-- GATE A"
0x584072D,.text,TArray,,,,INTERIOR,NO-RECORDED-NAME,0x5840700,+0x2D,HIGH-heuristic,48,0,,,bare,1,memory/supervive-passes-battlepass-status.md,FString,"NB: the ""-ranked"" FString exclusion (iterator 0x584072D over PM+0x5C8 TArray/count+0x5D0) is a SEPARATE"
0x5840730,.text,HeroAssetId,,,,ENTRY-OK,NO-NAME-EVIDENCE,0x5840730,+0x0,pdata-EXACT,57,0,,,"bare,labeled",7,docs/session-49-click-center-offline-model.txt;docs/session-49-pickup-selected-hunter-click-routing.txt;docs/session-50-pickup-mainmenu-refresh.txt;memory/supervive-hero-roster-blocker.md,IsPreviewSelection;PartyManager;ProcessEvent,"call +0x5840730                      ; members getter -> data @[rsp+0x40], count @[rsp+0x48]"
0x58414E0,.text,,,,,ENTRY-OK,NO-RECORDED-NAME,0x58414E0,+0x0,pdata-EXACT,388,0,,,anchored,1,docs/tutorial-playability-plan.md,,config call base+0x58414E0 returns 0. (`jne` on the byte => not disabled.)
0x5842EA0,.text,FString,,,,ENTRY-OK,NO-RECORDED-NAME,0x5842EA0,+0x0,pdata-EXACT,58,0,,,bare,5,docs/session-83-passes-tier-grid-solved.txt;memory/supervive-passes-battlepass-status.md,,Mechanism found: **GATE C** — `0x5842EA0` (which fills the populate's progress out-params) opens
0x58467E0,.text,TryPickMyHeroAndCosmetics,,,,INTERIOR,NO-NAME-EVIDENCE,0x58467CF,+0x11,pdata-EXACT,85,0,,,"bare,labeled",19,docs/session-49-click-center-offline-model.txt;docs/session-49-pickup-selected-hunter-click-routing.txt;docs/session-50-pickup-mainmenu-refresh.txt;docs/session-53-customization-persistence.md;git-log;memory/supervive-customization-persistence.md,TryPick;HeroAssetId;SelectedHeroAsset,"*** THE NATIVE PICK IS LOCAL-ONLY, GATED ON A PER-MEMBER BOOL (disasm of impl +0x58467E0) ***"
0x5846808,.text,HeroAssetId,,,,INTERIOR,NO-NAME-EVIDENCE,0x58467CF,+0x39,pdata-EXACT,85,0,,,bare,3,docs/session-49-pickup-selected-hunter-click-routing.txt;memory/supervive-hero-roster-blocker.md;tools/sigbypass-mod/pick_probe.cpp,PartyManager,"r15=&HeroAssetId; +0x5846808 call +0x5840730 (members getter -> [rsp+0x40]=data,[rsp+0x48]=count);"
0x584680D,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x58467CF,+0x3E,pdata-EXACT,85,0,,,"bare,labeled",7,docs/pick-probe-marker.txt;docs/session-49-click-center-offline-model.txt;memory/supervive-hero-roster-blocker.md;tools/sigbypass-mod/pick_probe.cpp,,[2] CP1 patched +0x584680D -> stub 00007FF68D490000. CLICK OWNED HEROES NOW.
0x5846812,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x58467CF,+0x43,pdata-EXACT,85,0,,,"bare,labeled",4,tools/sigbypass-mod/pick_probe.cpp,,"//   +0x5846812  movsxd rax, [rsp+0x48]       ; jmp-back target"
0x58468F7,.text,,,,,ENTRY-OK,NO-RECORDED-NAME,0x58468F7,+0x0,pdata-EXACT,26,0,,,bare,1,tools/sigbypass-mod/pick_probe.cpp,,"//   ... loop members ... cmp rbx,rbp; jz +0x58468F7 (empty) ..."
0x5846BE0,.text,IsPreviewSelection,,,,ENTRY-OK,NO-NAME-EVIDENCE,0x5846BE0,+0x0,pdata-EXACT,2244,0,,,bare,7,docs/session-49-click-center-offline-model.txt;docs/session-49-pickup-selected-hunter-click-routing.txt;memory/supervive-hero-roster-blocker.md;tools/sigbypass-mod/pick_probe.cpp,PartyManager;LokiAssetManager,"serialize (+0x5846BE0). (Intra-jmp capture pattern, unpatch ~45s to dodge the .text integrity"
0x584B920,.text,CurrentTierIndex,,,,ENTRY-OK,NO-NAME-EVIDENCE,0x584B920,+0x0,MED-heuristic,16,0,,,"bare,labeled",9,docs/session-83-passes-tier-grid-solved.txt;memory/supervive-passes-battlepass-status.md;tools/re/battlepass_pm_probe.py,GetAccountTrack;RVAs;CheckAccountPassChanges,"call 0x584B920  ; tier predicate: cmp dword[track+0xEC],-1 ; setne al / je bail <-- GATE B"
0x5854B40,.text,OnSuccess,,,,ENTRY-OK,NO-NAME-EVIDENCE,0x5854B40,+0x0,pdata-EXACT,49,0,,,bare,1,docs/session-83-passes-tier-grid-solved.txt,,GET /progression/players/{id}/login/rewards/checkin (OnSuccess 0x5854B40) and
0x5854B6C,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x5854B40,+0x2C,pdata-EXACT,49,0,,,bare,2,docs/session-83-passes-tier-grid-solved.txt;memory/supervive-passes-battlepass-status.md,,Instead trace which of `0x5838DDD` / `0x583CC24` / `0x5854B6C` / `0x585C48C` is fed by the HTTP
0x585A570,.text,UStruct,,,,ENTRY-OK,NO-RECORDED-NAME,0x585A570,+0x0,pdata-EXACT,45,0,,,"bare,labeled",11,CLAUDE.md;docs/coverage-audit-s101.md;docs/session-83-84-summary.md;docs/session-83-passes-tier-grid-solved.txt;git-log;memory/MEMORY.md,OnSuccess;AccountPass,"| ""The backend route for the battlepass is exhausted"" | **Falsified 3/3.** The native ingester `0x585A570` exists; progress is now served purely from the backend. |"
0x585C460,.text,,,,,ENTRY-OK,NO-RECORDED-NAME,0x585C460,+0x0,pdata-EXACT,49,0,,,bare,1,memory/supervive-passes-battlepass-status.md,,"`0x585C460` → `+585C48C jmp 0x585A570`). LIVE: `PM+0xA0` −1→ours, `PM+0x17C` (Level) 0→12,"
0x585C48C,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x585C460,+0x2C,pdata-EXACT,49,0,,,bare,2,docs/session-83-passes-tier-grid-solved.txt;memory/supervive-passes-battlepass-status.md,,Instead trace which of `0x5838DDD` / `0x583CC24` / `0x5854B6C` / `0x585C48C` is fed by the HTTP
0x585E900,.text,ReconcileLoadout,,,,ENTRY-OK,NO-NAME-EVIDENCE,0x585E900,+0x0,pdata-EXACT,56,0,,,anchored,2,docs/session-85-avatar-render.md;memory/supervive-avatar-render-status.md,ULoadoutReconciler;PartyMemberModel,"- H2 ""ULoadoutReconciler eats it"" — FALSE. `ReconcileLoadout` (body `base+0x585E900`) touches"
0x586723C,.text,,No current loadout,,LOW,INTERIOR,NO-RECORDED-NAME,0x5867200,+0x3C,pdata-EXACT,452,1,No current loadout,"best string, score 40",bare,1,docs/session-53-customization-persistence.md,,0x586723C) to read the exact expected shape. Diagnostics to grep after relaunch:
0x587A980,.text,UPartyManager::TryStartSoloMode,,,,ENTRY-OK,NO-NAME-EVIDENCE,0x587A980,+0x0,pdata-EXACT,246,0,,,"bare,labeled",6,docs/next-session-prompt-s62.md;docs/session-61-tutorial-match-setup.txt;memory/supervive-tutorial-launch-status.md,TryStartSoloMode;PartyModel;PartyManager,- `UPartyManager::TryStartSoloMode` impl @ `0x7FF6BAD6A980` (rva `0x587A980`); exec thunk rva `0x54B5F70`.
0x587A9BB,.text,UPartyModel,,,,INTERIOR,NO-NAME-EVIDENCE,0x587A980,+0x3B,pdata-EXACT,246,0,,,bare,2,docs/session-61-tutorial-match-setup.txt;memory/supervive-tutorial-launch-status.md,PartyModel,"GATE 1 @0x587A9BB: `mov rdx,[this+0xF8]; cmp byte[rdx+0x550],0; jz bail`. [this+0xF8]=UPartyModel;"
0x587A9D3,.text,PartyModel,,,,INTERIOR,NO-NAME-EVIDENCE,0x587A980,+0x53,pdata-EXACT,246,0,,,bare,3,docs/next-session-prompt-s62.md;docs/session-61-tutorial-match-setup.txt;memory/supervive-tutorial-launch-status.md,FString;TryStartSoloMode,- `TryStartSoloMode` impl `0x7FF6BAD6A980` (rva `0x587A980`); gate 2 @ `0x587A9D3..`; PROCEED @ `0x587AA69`;
0x587AA0B,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x587A980,+0x8B,pdata-EXACT,246,0,,,labeled,1,docs/session-61-tutorial-match-setup.txt,,"Fastest way to unblock next time: transient-patch the GATE-2 bail branch (at 0x587AA0B / 0x587AA3A, or force the"
0x587AA3A,.text,PartyModel,,,,INTERIOR,NO-NAME-EVIDENCE,0x587A980,+0xBA,pdata-EXACT,246,0,,,bare,2,docs/session-61-tutorial-match-setup.txt,FString,"GATE 2 @0x587A9D3..0x587AA3A: `call 0x7FF6BACF5F10(rcx=&local, rdx=PartyModel+0x558)` copies an FString/array"
0x587AA3C,.text,ClientConfigManager,,,,INTERIOR,NO-NAME-EVIDENCE,0x587A980,+0xBC,pdata-EXACT,246,0,,,bare,2,docs/session-61-tutorial-match-setup.txt;memory/supervive-tutorial-launch-status.md,,"GATE 3 @0x587AA3C: `mov rcx,[this+0x148](ClientConfigManager); call 0x7FF6BACAB7D0; test al; jnz PROCEED`."
0x587AA4C,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x587A980,+0xCC,pdata-EXACT,246,0,,,bare,1,docs/session-61-tutorial-match-setup.txt,,"ecx,1; jle gate3`. Routes to GATE 3 or to the bail (0x587AA4C). *** This is the LIKELY BAIL *** — a"
0x587AA62,.text,PartyModel,,,,INTERIOR,NO-NAME-EVIDENCE,0x587A980,+0xE2,pdata-EXACT,246,0,,,"bare,labeled",3,docs/next-session-prompt-s62.md;docs/session-61-tutorial-match-setup.txt;memory/supervive-tutorial-launch-status.md,,"bail (`xor al,al`) @ `0x587AA62`. Gate-2 accepted strings: `""default""`, `""Matchmaking""`."
0x587AA69,.text,TryStartSoloMode,,,,INTERIOR,NO-NAME-EVIDENCE,0x587A980,+0xE9,pdata-EXACT,246,0,,,bare,8,docs/next-session-prompt-s62.md;docs/session-61-tutorial-match-setup.txt;memory/supervive-tutorial-launch-status.md,SkipVersionCheck,"(`0x7FF6BAD6A980`, from `0x587AA69`) to find the request URL build + the response-parse struct."
0x587BE90,.text,UPartyModel::SetParty,,,,ENTRY-OK,NO-NAME-EVIDENCE,0x587BE90,+0x0,pdata-EXACT,129,0,,,anchored,4,CLAUDE.md;docs/session-85-avatar-render.md;git-log;memory/supervive-avatar-render-status.md,,### Root cause — `UPartyModel::SetParty` (base+0x587BE90)
0x587BEFF,.text,FParty,,,,INTERIOR,NO-NAME-EVIDENCE,0x587BE90,+0x6F,pdata-EXACT,129,0,,,bare,1,docs/session-85-avatar-render.md,,"+0x587BEFF  mov rax,[r14+0x10]        ; incoming FParty.Version (int64)"
0x587BF03,.text,PartyModel,,,,INTERIOR,NO-NAME-EVIDENCE,0x587BE90,+0x73,pdata-EXACT,129,0,,,bare,1,docs/session-85-avatar-render.md,,"+0x587BF03  cmp [r12+0x568],rax       ; cached PartyModel.Party.Version"
0x587BF0B,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x587BE90,+0x7B,pdata-EXACT,129,0,,,bare,1,docs/session-85-avatar-render.md,,"+0x587BF0B  jge <epilogue>            ; cached >= incoming -> BAIL, apply nothing"
0x587C637,.text,OnPersonalizationLoadoutChanged,UPartyModel::<binds OnMemberXPBoostUpdated>,UPartyModel,CLASS-ONLY,INTERIOR,CLASS-ONLY-EVIDENCE,0x587BF30,+0x707,pdata-EXACT,2384,2,&UPartyModel::OnMemberXPBoostUpdated | NewObject with empty name can't be used to create default subobjects (,"all 1 qualified refs are &delegate literals -- class certain, method NOT the enclosing fn",bare,2,docs/session-85-avatar-render.md;memory/supervive-avatar-render-status.md,ULoadoutReconciler,`+0x587C637..+0x587C699` re-assigns it and broadcasts `OnPersonalizationLoadoutChanged`.
0x587C676,.text,,UPartyModel::<binds OnMemberXPBoostUpdated>,UPartyModel,CLASS-ONLY,INTERIOR,NO-RECORDED-NAME,0x587BF30,+0x746,pdata-EXACT,2384,2,&UPartyModel::OnMemberXPBoostUpdated | NewObject with empty name can't be used to create default subobjects (,"all 1 qualified refs are &delegate literals -- class certain, method NOT the enclosing fn",bare,2,docs/session-85-avatar-render.md;memory/supervive-avatar-render-status.md,,"Second gate, for the record (member loadout, `+0x587C676`): incoming `Loadout.Version` must"
0x587C699,.text,OnPersonalizationLoadoutChanged,UPartyModel::<binds OnMemberXPBoostUpdated>,UPartyModel,CLASS-ONLY,INTERIOR,CLASS-ONLY-EVIDENCE,0x587BF30,+0x769,pdata-EXACT,2384,2,&UPartyModel::OnMemberXPBoostUpdated | NewObject with empty name can't be used to create default subobjects (,"all 1 qualified refs are &delegate literals -- class certain, method NOT the enclosing fn","anchored,bare,labeled",6,CLAUDE.md;docs/session-85-avatar-render.md;memory/supervive-avatar-render-status.md,,`OnPersonalizationLoadoutChanged` (broadcast at `+0x587C699`) and what those two instances
0x58CE1B0,.text,CanTestSkill,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x58CE000 is all-zero in this dump (never decrypted),"anchored,bare,labeled",4,docs/tutorial-playability-plan.md;tools/sigbypass-mod/tutorial_launch.cpp,RawCall1,The REAL implementation is **base+0x58CE1B0**. Its gate chain (every failure jumps to 0x58CE2DA = return false):
0x58CE25C,.text,,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x58CE000 is all-zero in this dump (never decrypted),bare,1,docs/tutorial-playability-plan.md,,"cmp byte[skill+0x390],0 ; je -> 0x58CE25C  (else: 0x338C990 -> 0x56F0290 -> rdi; NULL=>FAIL;"
0x58CE2B7,.text,,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x58CE000 is all-zero in this dump (never decrypted),bare,1,docs/tutorial-playability-plan.md,,"cmp byte[skill+0x391],0 ; je -> 0x58CE2B7  (else: 0x338C990 -> 0x56F0290 -> rsi; NULL=>FAIL;"
0x58CE2C3,.text,,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x58CE000 is all-zero in this dump (never decrypted),bare,1,docs/tutorial-playability-plan.md,,"+0x58CE2C3  mov rcx, rbx            ; skill"
0x58CE2D5,.text,,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x58CE000 is all-zero in this dump (never decrypted),bare,1,docs/tutorial-playability-plan.md,,+0x58CE2D5  jmp base+0x5487B00      ; <-- the tail-call IS the return value
0x58CE2DA,.text,CanTestSkill,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x58CE000 is all-zero in this dump (never decrypted),bare,2,docs/tutorial-playability-plan.md,,The REAL implementation is **base+0x58CE1B0**. Its gate chain (every failure jumps to 0x58CE2DA = return false):
0x58E3D10,.text,IsDisabledForConfig,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x58E3000 is all-zero in this dump (never decrypted),"anchored,bare",8,docs/tutorial-playability-plan.md;tools/sigbypass-mod/tutorial_launch.cpp,RawCall1,"call base+0x58E3D10  (rcx=skill)   -> if al!=0: FAIL         ; the ""disabled"" check"
0x5999454,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x5998B20,+0x934,pdata-EXACT,2498,0,,,bare,1,memory/supervive-milestone3-trackb-status.md,,"[rip+0x5999454]`), inside the UE_LOG macro expansion."
0x5C6000B,.text,FVector,,,,INTERIOR,NO-NAME-EVIDENCE,0x5C60000,+0xB,pdata-EXACT,149,0,,,bare,3,docs/session-28-injection-trial.txt;git-log;memory/supervive-hero-roster-blocker.md,IsError;FString,First 32 bits of RPC payload = 0x05C6000B = 96862219 (int32) or 1.86e-35 (float32 denormal)
0x5FF1376,.text,,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x5FF1000 is all-zero in this dump (never decrypted),bare,1,docs/probe-r14-marker.txt,,[patch] callsite patched -> logstub=00007FF68E0A0000 (newrel=0x5FF1376)
0x635D44C,.text,InPlayer,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x635D000 is all-zero in this dump (never decrypted),bare,1,docs/session-79-moonshot-plan.md,,"mov [rip+0x635d44c],rdi     ; stash InPlayer in a GLOBAL"
0x7649000,.text,MatchState,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x7649000 is all-zero in this dump (never decrypted),bare,10,docs/next-session-prompt-s63.md;docs/next-session-prompt-s64.md;docs/next-session-prompt-s65.md;docs/next-session-prompt-s66.md;docs/next-session-prompt-s67.md;docs/session-63-playerstate-fix.txt,MatchInfo;FField;Default__PlayerController,"- .text range for the vtable-end guard: rva 0x1000 .. 0x7649000 (above that = .rdata/data, NOT code)."
0x7649F39,.text,SizeOfFunctionEntry,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x7649000 is all-zero in this dump (never decrypted),bare,1,docs/ignorance-map-s101.md,NumberOfDescriptors;FunctionTableStream,"| B5 | **Minidump stream 13 = the entire missing `.pdata`** — `SizeOfDescriptor=32, SizeOfFunctionEntry=12, NumberOfDescriptors=7`; descriptor 1 based at the exe module base with **524,439 RUNTIME_FUN"
0x79E0C78,.rdata,,,,,NOT-CODE,n/a,,,,,0,,"address is in .rdata, not .text",anchored,2,git-log;memory/supervive-milestone3-trackb-status.md,,- Singleton scan (qword == base+0x79E0C78) finds consistent results across
