class	func	verdict	impl_rva	thunk_rva	fold_behaviour	impl_bytes16	impl_src_image	thunk_page_lit	uht_flags	is_Net	rec_rva
UMovieSceneSequencePlayer	SetTimeRange	REAL	0x2d634e0	0x2d6e700		4883ec58488b81100300000f57dbf30f	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9a02d90
UMovieSceneSequencePlayer	SetWeight	REAL	0x2d63a10	0x2d6e7d0		448b05e91e2007e90400000041565757	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9a02dd8
UMovieSceneSequencePlayer	Stop	REAL	0x2d664e0	0x2d6e860		f6819c020000014c8bc174748b81ac02	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9a02e20
UMovieSceneSequencePlayer	StopAtCurrentTime	REAL	0x2d66580	0x2d6e880		488b9124030000e9040000004983e902	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9a02e68
UMovieSceneSkeletalAnimationTrack	GetSwapRootBone	REAL	0x3034900	0x303dbf0		0fb68141010000c366c74208042023c2	merged4	1	Final|RequiredAPI|Native|Public|Const	0	0x9a10cb8
UMovieSceneSkeletalAnimationTrack	SetSwapRootBone	REAL	0x303aa90	0x303dc10		48895c241048896c2418564883ec2088	merged4	1	Final|RequiredAPI|Native|Public	0	0x9a10d00
UMovieSceneTrackExtensions	AddSection	IMPL-PAGE-DARK	0x5d8cc60	0x5d98940	no image on disk has this .text page			0	Final|Native|Static|Public|BlueprintCallable	0	0x9c76558
UMovieSceneTrackExtensions	GetColorTint	IMPL-PAGE-DARK	0x5d8f470	0x5d9c400	no image on disk has this .text page			0	Final|Native|Static|Public|HasDefaults|BlueprintCallable	0	0x9c765a0
UMovieSceneTrackExtensions	GetDisplayName	IMPL-PAGE-DARK	0x5d8f510	0x5d9c5a0	no image on disk has this .text page			0	Final|Native|Static|Public|BlueprintCallable	0	0x9c765e8
UMovieSceneTrackExtensions	GetSectionToKey	IMPL-PAGE-DARK	0x5d90fb0	0x5d9f420	no image on disk has this .text page			0	Final|Native|Static|Public|BlueprintCallable	0	0x9c76678
UMovieSceneTrackExtensions	GetSections	IMPL-PAGE-DARK	0x5d90ff0	0x5d9f4e0	no image on disk has this .text page			0	Final|Native|Static|Public|BlueprintCallable	0	0x9c76630
UMovieSceneTrackExtensions	GetSortingOrder	IMPL-PAGE-DARK	0x5d910d0	0x5d9f6d0	no image on disk has this .text page			0	Final|Native|Static|Public|BlueprintCallable	0	0x9c766c0
UMovieSceneTrackExtensions	GetTrackRowDisplayName	IMPL-PAGE-DARK	0x5d916b0	0x5d9feb0	no image on disk has this .text page			0	Final|Native|Static|Public|BlueprintCallable	0	0x9c76708
UMovieSceneTrackExtensions	RemoveSection	IMPL-PAGE-DARK	0x5d926f0	0x5da1f80	no image on disk has this .text page			0	Final|Native|Static|Public|BlueprintCallable	0	0x9c76750
UMovieSceneTrackExtensions	SetColorTint	IMPL-PAGE-DARK	0x5d92a50	0x5da2670	no image on disk has this .text page			0	Final|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable	0	0x9c76798
UMovieSceneTrackExtensions	SetDisplayName	IMPL-PAGE-DARK	0x5d92a90	0x5da2840	no image on disk has this .text page			0	Final|Native|Static|Public|HasOutParms|BlueprintCallable	0	0x9c767e0
UMovieSceneTrackExtensions	SetSectionToKey	IMPL-PAGE-DARK	0x5d93a80	0x5da4eb0	no image on disk has this .text page			0	Final|Native|Static|Public|BlueprintCallable	0	0x9c76828
UMovieSceneTrackExtensions	SetSortingOrder	IMPL-PAGE-DARK	0x5d93ad0	0x5da5070	no image on disk has this .text page			0	Final|Native|Static|Public|BlueprintCallable	0	0x9c76870
UMovieSceneTrackExtensions	SetTrackRowDisplayName	IMPL-PAGE-DARK	0x5d93ef0	0x5da5aa0	no image on disk has this .text page			0	Final|Native|Static|Public|HasOutParms|BlueprintCallable	0	0x9c768b8
UMultiLineEditableText	GetFont	REAL	0x30efa60	0x31299b0		488d81e8010000c3488b018944242853	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const	0	0x9a1a748
UMultiLineEditableText	GetHintText	REAL	0x30efb10	0x3129ae0		48895c2408574883ec20488bf9488bda	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const	0	0x9a1a790
UMultiLineEditableText	GetText	REAL	0x30f1170	0x312a550		48895c2408574883ec20488bf9488bda	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const	0	0x9a1a7d8
UMultiLineEditableText	SetFont	REAL	0x310d230	0x312f5c0		48895c2408574883ec20488bd9488bfa	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9a1a820
UMultiLineEditableText	SetFontMaterial	REAL	0x310d3e0	0x312f840		48895c2408574883ec20803d3780d106	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9a1a868
UMultiLineEditableText	SetFontOutlineMaterial	REAL	0x310d4e0	0x312fa90		48895c2408574883ec20803d377fd106	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9a1a8b0
UMultiLineEditableText	SetHintText	REAL	0x310d8c0	0x3130100		488bc455488d68a14881ecc000000048	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9a1a8f8
UMultiLineEditableText	SetIsReadOnly	REAL	0x310e6e0	0x3130db0		4883ec48889130050000488b89580500	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9a1a940
UMultiLineEditableText	SetText	REAL	0x3111d30	0x3135030		4883ec6848895c2470488bd948897424	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9a1a988
UMultiLineEditableText	SetWidgetStyle	REAL	0x3113760	0x3136840		48895c2408574883ec20488bd94881c1	merged4	1	Final|RequiredAPI|Native|Public|HasOutParms|BlueprintCallable	0	0x9a1a9d0
UMultiLineEditableTextBox	GetHintText	REAL	0x30efb70	0x3129b70		48895c2408574883ec20488bf9488bda	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const	0	0x9a1aca8
UMultiLineEditableTextBox	GetText	REAL	0x30f11d0	0x312a5e0		48895c2408574883ec20488bf9488bda	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const	0	0x9a1acf0
UMultiLineEditableTextBox	SetError	REAL	0x310ced0	0x312f200		40534883ec20488b8998100000488bda	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9a1ad38
UMultiLineEditableTextBox	SetForegroundColor	REAL	0x310d5f0	0x312fce0		4883ec58488b89981000004885c9742f	merged4	1	Final|RequiredAPI|Native|Public|HasDefaults|BlueprintCallable	0	0x9a1ad80
UMultiLineEditableTextBox	SetHintText	REAL	0x310dc00	0x31301b0		488bc455488d68a14881ecc000000048	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9a1adc8
UMultiLineEditableTextBox	SetIsReadOnly	REAL	0x310e770	0x3130e40		4883ec48889170100000488b89981000	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9a1ae10
UMultiLineEditableTextBox	SetText	REAL	0x3111eb0	0x31350e0		4883ec6848895c2470488bd948897424	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9a1ae58
UMultiLineEditableTextBox	SetTextStyle	REAL	0x3112760	0x31355f0		48895c2408574883ec20488bd9488bfa	merged4	1	Final|RequiredAPI|Native|Public|HasOutParms|BlueprintCallable	0	0x9a1aea0
UMyActivityManager	ClearConfirmedActivity	REAL	0x5829f50	0x54ac140		48895c2408488974241048897c241855	merged4	1	Final|Native|Private	0	0x9c37c18
UMyActivityManager	GetMyActivityManager	REAL	0x5844080	0x54ac860		4883ec28e8d78bf6ff4885c0740c488b	merged4	1	Final|Native|Static|Public|BlueprintCallable|BlueprintPure	0	0x9c37c60
UMyActivityManager	OnDelayTryRefreshActivity	REAL	0x5855eb0	0x54ad730		488974242055574156488d6c24b94881	merged4	1	Final|Native|Private	0	0x9c37ca8
UMyActivityManager	OnSocialConnectionStateUpdated	REAL	0x585d460	0x54ad980		488b8198010000807858020f843f8aff	merged4	1	Final|Native|Private	0	0x9c37cf0
UMyActivityManager	SetPresenceStatus	REAL	0x586cb70	0x54ad9a0		807940007508885141e93293feffc3c3	merged4	1	Final|Native|Public|BlueprintCallable	0	0x9c37d38
UMyActivityManager	UpdateCurrentPlatformPlayer	REAL	0x587b800	0x54adc60		40574883ec30488bf9488b8990010000	merged4	1	Final|Native|Private	0	0x9c37d80
UNavLocalGridManager	AddLocalNavigationGridForBox	REAL	0x4643a70	0x46629f0		48895c240848896c2410488974241848	merged4	1	Final|RequiredAPI|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable	0	0x9b15c88
UNavLocalGridManager	AddLocalNavigationGridForCapsule	REAL	0x4643c20	0x4662d80		488bc44889580848897010574881ec10	merged4	1	Final|RequiredAPI|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable	0	0x9b15cd0
UNavLocalGridManager	AddLocalNavigationGridForPoint	REAL	0x4643ec0	0x46631c0		48895c24084889742410574881ece000	merged4	0	Final|RequiredAPI|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable	0	0x9b15d18
UNavLocalGridManager	AddLocalNavigationGridForPoints	REAL	0x4644080	0x46634b0		488bc44889580848897010488978184c	merged4	0	Final|RequiredAPI|Native|Static|Public|HasOutParms|BlueprintCallable	0	0x9b15d60
UNavLocalGridManager	FindLocalNavigationGridPath	IMPL-PAGE-DARK	0x46461b0	0x4663690	no image on disk has this .text page			0	Final|RequiredAPI|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable	0	0x9b15da8
UNavLocalGridManager	RemoveLocalNavigationGrid	IMPL-PAGE-DARK	0x4655b80	0x4663d30	no image on disk has this .text page			0	Final|RequiredAPI|Native|Static|Public|BlueprintCallable	0	0x9b15df0
UNavLocalGridManager	SetLocalNavigationGridDensity	IMPL-PAGE-DARK	0x465da00	0x4663f40	no image on disk has this .text page			0	Final|RequiredAPI|Native|Static|Public|BlueprintCallable	0	0x9b15e38
UNavMovementComponent	IsCrouching	FORWARDER	0x361db58	0x3656770	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa000060000415455488b01ff	merged4	1	RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const	0	0x9a7bea8
UNavMovementComponent	IsFalling	FORWARDER	0x3141468	0x3656840	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa008060000488b01488b01ff	merged4	1	RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const	0	0x9a7bef0
UNavMovementComponent	IsFlying	FORWARDER	0x314148c	0x3656870	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa02006000033c1c3488b01ff	merged4	1	RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const	0	0x9a7bf38
UNavMovementComponent	IsMovingOnGround	FORWARDER	0x3141474	0x3656930	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa01006000033d2c3488b01ff	merged4	1	RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const	0	0x9a7bf80
UNavMovementComponent	IsSwimming	FORWARDER	0x3141480	0x3656960	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa018060000405357488b01ff	merged4	1	RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const	0	0x9a7bfc8
UNavMovementComponent	StopActiveMovement	FORWARDER	0x332da68	0x365bf20	mov rax,[rcx]; jmp qword [rax+disp]	488b01ffa0c00500004053574883e930	merged4	1	RequiredAPI|Native|Public|BlueprintCallable	0	0x9a7c010
UNavMovementComponent	StopMovementKeepPathing	REAL	0x364fb00	0x365bf60		40534883ec20488b01488bd980a17401	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9a7c058
UNavRelevantComponent	SetNavigationRelevancy	REAL	0x45caae0	0x45cca60		440fb681b2000000410fb6c0c0e80524	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9b0f808
UNavigationPath	EnableDebugDrawing	REAL	0x4565580	0x457d790		48895c2420574883ec300fb6da488bf9	merged4	1	Final|RequiredAPI|Native|Public|HasDefaults|BlueprintCallable	0	0x9b0da18
UNavigationPath	EnableRecalculationOnInvalidation	REAL	0x45656b0	0x457d870		3a51507431f6415401885150742884d2	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9b0da60
UNavigationPath	GetDebugString	REAL	0x4568f30	0x457de80		40534883ec30f6415401488bda751848	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const	0	0x9b0daa8
UNavigationPath	GetPathCost	REAL	0x456afc0	0x457e010		f6415401740d488b496833d2488b0148	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const	0	0x9b0daf0
UNavigationPath	GetPathLength	REAL	0x456b1b0	0x457e280		4883ec48f64154017443488b49688379	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const	0	0x9b0db38
UNavigationPath	IsPartial	REAL	0x456d450	0x457e650		f64154017415488b41688b8898000000	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const	0	0x9b0db80
UNavigationPath	IsStringPulled	EMPTY	0xf7eb60	0x396cc40	xor al,al; ret	32c0c3488d8d18010000c348894c2428	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const	0	0x9b0dbc8
UNavigationPath	IsValid	REAL	0x456d930	0x457e690		0fb641542401c341574883ec20488bcf	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const	0	0x9b0dc10
UNavigationSystemV1	FindPathToActorSynchronously	IMPL-PAGE-DARK	0x45675b0	0x457d920	no image on disk has this .text page			1	Final|RequiredAPI|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable	0	0x9b0e158
UNavigationSystemV1	FindPathToLocationSynchronously	IMPL-PAGE-DARK	0x45677c0	0x457dc90	no image on disk has this .text page			1	Final|RequiredAPI|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable	0	0x9b0e1a0
UNavigationSystemV1	GetNavigationSystem	REAL	0x4568cd0	0x457df60		4883ec28e8473de2fe4885c074364889	merged4	1	Final|RequiredAPI|Native|Static|Public|BlueprintCallable|BlueprintPure	0	0x9b0e1e8
UNavigationSystemV1	GetPathCost	REAL	0x456b0b0	0x457e060		48895c240848896c2410488974241857	merged4	1	Final|RequiredAPI|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable|BlueprintPure	0	0x9b0e230
UNavigationSystemV1	GetPathLength	REAL	0x456b2e0	0x457e310		48895c240848896c2410488974241857	merged4	1	Final|RequiredAPI|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable|BlueprintPure	0	0x9b0e278
UNavigationSystemV1	IsNavigationBeingBuilt	REAL	0x456d1c0	0x457e530		40534883ec20488bd141b80100000048	merged4	1	Final|RequiredAPI|Native|Static|Public|BlueprintCallable|BlueprintPure	0	0x9b0e2c0
UNavigationSystemV1	IsNavigationBeingBuiltOrLocked	REAL	0x456d230	0x457e5c0		40534883ec20488bd141b80100000048	merged4	1	Final|RequiredAPI|Native|Static|Public|BlueprintCallable|BlueprintPure	0	0x9b0e308
UNavigationSystemV1	K2_GetRandomLocationInNavigableRadius	REAL	0x456d950	0x457e6b0		40555641564881ec80000000f20f104a	merged4	1	Final|RequiredAPI|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable	0	0x9b0e350
UNavigationSystemV1	K2_GetRandomPointInNavigableRadius	REAL	0x456db30	0x457e8c0		48895c24084889742410574883ec4080	merged4	1	Final|RequiredAPI|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable|BlueprintPure	0	0x9b0e398
UNavigationSystemV1	K2_GetRandomReachablePointInRadius	REAL	0x456dbb0	0x457ead0		40555641564881ec800000000f100248	merged4	1	Final|RequiredAPI|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable|BlueprintPure	0	0x9b0e3e0
UNavigationSystemV1	K2_ProjectPointToNavigation	REAL	0x456dd80	0x457ece0		48895c241848896c2420574156415748	merged4	1	Final|RequiredAPI|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable|BlueprintPure	0	0x9b0e428
UNavigationSystemV1	K2_ReplaceAreaInOctreeData	REAL	0x456dfa0	0x457ef10		48895c241848896c2420564883ec5049	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9b0e470
UNavigationSystemV1	NavigationRaycast	REAL	0x456e4e0	0x457f120		48896c242057415641574883ec50488b	merged4	1	Final|RequiredAPI|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable	0	0x9b0e4b8
UNavigationSystemV1	OnNavigationBoundsUpdated	REAL	0x456f2e0	0x457f380		4885d20f84d6000000488bc448897010	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9b0e500
UNavigationSystemV1	RegisterNavigationInvoker	REAL	0x4573e30	0x457f4d0		4885d2746f4889742418574883ec5048	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9b0e548
UNavigationSystemV1	ResetMaxSimultaneousTileGenerationJobsCount	REAL	0x4576be0	0x457f630		48895c2420554883ec20488b99e80000	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9b0e590
UNavigationSystemV1	SetGeometryGatheringMode	REAL	0x45774e0	0x457f650		488b81280300008891880000004885c0	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9b0e5d8
UNavigationSystemV1	SetMaxSimultaneousTileGenerationJobsCount	REAL	0x4577760	0x457f6e0		48895c24104889742418574883ec2048	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9b0e620
UNavigationSystemV1	UnregisterNavigationInvoker	REAL	0x457b340	0x457f770		4885d2740a488b0148ffa0b8030000c3	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9b0e668
UNetPushModelHelpers	MarkPropertyDirty	REAL	0x3a97690	0x3ab0860		4885c90f84aa01000048895424105348	merged4	1	Final|RequiredAPI|Native|Static|Public|BlueprintCallable	0	0x9acf688
UNetPushModelHelpers	MarkPropertyDirtyFromRepIndex	REAL	0x3a97850	0x3ab0ad0		4885c90f84b500000048895c24085748	merged4	1	Final|RequiredAPI|Native|Static|Public|BlueprintCallable	0	0x9acf6d0
UNetworkPhysicsComponent	OnRep_SetReplicatedInputs	REAL	0x3c00830	0x3c15880		405356574881eca0000000488b054699	merged4	0	Final|RequiredAPI|Native|Protected	0	0x9ad51c8
UNetworkPhysicsComponent	OnRep_SetReplicatedStates	REAL	0x3c00a90	0x3c158a0		4055535657488d6c24c14881ecd80000	merged4	0	Final|RequiredAPI|Native|Protected	0	0x9ad5210
UNetworkPhysicsComponent	ServerReceiveInputData	REAL	0x3c052c0	0x3c158c0		48895c2418574883ec30488d442420c7	merged4	0	RequiredAPI|Net|Native|Event|Public|NetServer	1	0x9ad5258
UNetworkPhysicsComponent	ServerReceiveInputsDatas	REAL	0x3c05660	0x3c15960		48895c2418574883ec30488d442420c7	merged4	0	RequiredAPI|Net|Native|Event|Public|NetServer	1	0x9ad52a0
UNexonRegistry	GetFormnattedMaintenanceWindow	REAL	0x57aef70	0x54ac240		48895c240848896c2410488974241848	merged4	1	Final|Native|Public|HasOutParms|HasDefaults|BlueprintCallable	0	0x9c383a8
UNexonRegistry	GetInitializationState	REAL	0x54aaa70	0x54ac500		0fb681a1000000c34883ec28488901c3	merged4	1	Final|Native|Public|BlueprintCallable	0	0x9c383f0
UNexonRegistry	GetNexonInitializationErrorContext	REAL	0x54aaa80	0x54ac8f0		48895c2408574883ec208b81a8000000	merged4	1	Final|Native|Public|BlueprintCallable|BlueprintPure|Const	0	0x9c38438
UNexonRegistry	GetNexonRegistry	REAL	0x57b2160	0x54aca40		4883ec28e857c0eaff4885c07415488b	merged4	1	Final|Native|Static|Public|BlueprintCallable|BlueprintPure	0	0x9c38480
UNexonRegistry	IsNexonEnabled	REAL	0x57bbb10	0x54ad520		4883ec28803d5de08704077213488d15	merged4	1	Final|Native|Static|Public|BlueprintCallable	0	0x9c384c8
UNexonRegistry	IsPremiumBenefitEnabled	REAL	0x3273420	0x54ad550		0fb681a0000000c3488903498b402057	merged4	1	Final|Native|Public|BlueprintCallable|BlueprintPure|Const	0	0x9c38510
UNexonRegistry	NxNPACode	REAL	0xfe0670	0x54ad570		40534883ec20488bda488d9190000000	merged4	1	Final|Native|Public|BlueprintCallable|BlueprintPure|Const	0	0x9c385a0
UNexonRegistry	NxNickName	REAL	0x54aab00	0x54ad640		40534883ec20488bda488d9180000000	merged4	1	Final|Native|Public|BlueprintCallable|BlueprintPure|Const	0	0x9c38558
UNexonRegistry	TryCreateNexonOrder	EMPTY	0xf7ec20	0x54ada20	ret 0 (c2 00 00)	c200004c8bdc498943d8483bca74f4c3	merged4	1	Final|Native|Public|HasOutParms|BlueprintCallable	0	0x9c385e8
UNexonRegistry	TryGetPromotion	REAL	0x57d9210	0x54adad0		48895c24084889742410574883ec700f	merged4	1	Final|Native|Public|BlueprintCallable	0	0x9c38630
UNexonRegistry	TryRestoreNexonOrder	EMPTY	0xf7ec20	0x5254180	ret 0 (c2 00 00)	c200004c8bdc498943d8483bca74f4c3	merged4	1	Final|Native|Public|BlueprintCallable	0	0x9c38678
UNexonRegistry	TryShowExitBanner	EMPTY	0xf7ec20	0x54adbc0	ret 0 (c2 00 00)	c200004c8bdc498943d8483bca74f4c3	merged4	1	Final|Native|Public|BlueprintCallable	0	0x9c386c0
UNexonRegistry	TryShowPromotion	EMPTY	0xf7ec20	0x5303820	ret 0 (c2 00 00)	c200004c8bdc498943d8483bca74f4c3	merged4	1	Final|Native|Public|BlueprintCallable	0	0x9c38708
UNiagaraBaselineController	GetSystem	EMPTY	0xf7eb50	0x39563c0	xor eax,eax; ret	33c0c34883ec20e8f7ffffff488bcfc3	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9af6758
UNiagaraBaselineController	OnBeginTest	REAL	0x4334550	0x207bde0		48895c2408574883ec20488b01488bf9	merged4	1	RequiredAPI|Native|Event|Public|BlueprintEvent	0	0x9af67a0
UNiagaraBaselineController	OnEndTest	REAL	0x4334840	0x43405e0		48895c2408574883ec300f1002488b01	merged4	1	RequiredAPI|Native|Event|Public|BlueprintEvent	0	0x9af67e8
UNiagaraBaselineController	OnOwnerTick	REAL	0x43348e0	0x4340670		48895c2408574883ec20488b01488bf9	merged4	1	RequiredAPI|Native|Event|Public|BlueprintEvent	0	0x9af6830
UNiagaraBaselineController	OnTickTest	REAL	0x4334b10	0x38730f0		48895c2410574883ec20488b01488bf9	merged4	1	RequiredAPI|Native|Event|Public|BlueprintEvent	0	0x9af6878
UNiagaraComponent	AdvanceSimulation	REAL	0x41a7f70	0x41cbee0		488b89900700004885c974120f2f15ed	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9af0328
UNiagaraComponent	AdvanceSimulationByTime	REAL	0x41a7f90	0x41cbfc0		488b89900700004885c974280f2f15cd	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9af0370
UNiagaraComponent	ClearEmitterFixedBounds	REAL	0x41ac6c0	0x41cc0c0		4881eca8000000486381d80800004c8b	merged4	1	Final|RequiredAPI|Native|Public|BlueprintCallable	0	0x9af03b8
UNiagaraComponent	ClearSimCache	REAL	0x41ac770	0x41cc150		48895c2410574883ec20488b81e80800	merged4	1	Final|Native|Public|BlueprintCallable	0	0x9af0400
