ptr,name,defined_at_hex,section
0x26e7a3be240,AuthPlayerEnterWorld,0x0fe47a,B_symbols
0x26e7a3be400,AuthPlayerDetachPlayerFromRidable,0x0fe319,B_symbols
0x26e7a3beb00,GetFromContext,0x0d9812,B_symbols
0x26e7a3becc0,AddTeamDropEvent,0x10230a,B_symbols
0x26e7a3bfe40,AddItemPurchaseEvent,0x0d9b0a,B_symbols
0x26e7a3db140,GetCachedCharacters,0x0e1446,B_symbols
0x26e7a3de240,GetTeamIndex,0x0fd5e7,B_symbols
0x26e7a3de5c0,AuthSetTeamIndex,0x0ea63a,B_symbols
0x26e7a3df040,GetLivingPlayers,0x109b3a,B_symbols
0x26e7a3df740,GetIndex,0x0ec4eb,B_symbols
0x26e7a410240,SetTeamForActor,0x0eb45f,B_symbols
0x26e7a410940,IsEnemyTeam,0x0d479d,B_symbols
0x26e7a410cc0,IsAllyTeam,0x0d59dc,B_symbols
0x26e7a4113c0,GetTeamFromActor,0x0de47e,B_symbols
0x26e7a411900,GetFuzzyPlayerLocationComponentByTeamIndex,0x10b484,B_symbols
0x26e7a413180,GetTeamStateTeamOnly,0x0e3276,B_symbols
0x26e7a413340,GetTeamStateByTeamIndex,0x0e1387,B_symbols
0x26e7a416600,RemoveVaultDataByVault,0x10d7f8,B_symbols
0x26e7a4167c0,RemoveVaultDataBySourceUAV,0x10d517,B_symbols
0x26e7a416ec0,AddOrUpdateVaultData,0x10bec5,B_symbols
0x26e7a41cd40,SetActive,0x0fd6c4,B_symbols
0x26e7a433f80,FindParentWidgetOfAnyType,0x10f857,B_symbols
0x26e7a437400,GetHighestPriorityUsable,0x103805,B_symbols
0x26e7a4375c0,GetFailurePrompt,0x103bef,B_symbols
0x26e7a437780,GetActiveInteractionRepressBehavior,0x103f0d,B_symbols
0x26e7a437940,Focus,0x103923,B_symbols
0x26e7a437b00,CanBeUsed,0x1028f0,B_symbols
0x26e7a43cd40,UpdateInteraction,0x102f07,B_symbols
0x26e7a43cf00,Unfocus,0x1038cb,B_symbols
0x26e7a43d0c0,StopInteraction,0x102c83,B_symbols
0x26e7a43d280,StartInteraction,0x1041a5,B_symbols
0x26e7a43d440,SetInteractionUIPrompt,0x103a3f,B_symbols
0x26e7a43d980,IsUsableInteracting,0x102fb1,B_symbols
0x26e7a43db40,IsInteractionEnding,0x1034a8,B_symbols
0x26e7a43dd00,InteractionRequiresInputHold,0x10424e,B_symbols
0x26e7a43e240,GetPrompt,0x10399d,B_symbols
0x26e7a4a7780,RegisterOnGenericPlayerConfigValueUpdated,0x0f3c1a,B_symbols
0x26e7a4a8580,GetGenericPlayerConfigBoolValue,0x0f4011,B_symbols
0x26e7a623f80,SetbNetLoadOnClient,0x0d0c8a,B_symbols
0x26e7a624a00,SetbAlwaysRelevant,0x0d110e,B_symbols
0x26e7a628740,SetInstigator,0x0d1b8e,B_symbols
0x26e7a6291c0,SetbReplicates,0x0d0c07,B_symbols
0x26e7a62b840,SetbExcludeFromServer,0x0d31a9,B_symbols
0x26e7a62bbc0,SetbExcludeFromClient,0x0d073a,B_symbols
0x26e7a62c640,SetbReplicates,0x0d06b7,B_symbols
0x26e7a62f580,SetbHiddenInGame,0x0d17b0,B_symbols
0x26e7a62f740,GetbHiddenInGame,0x0d1945,B_symbols
0x26e7aa29a80,GetCapsuleRadius,0x0d18e4,B_symbols
0x26e7aa52fc0,SetMaxSpeed,0x0d2e4e,B_symbols
0x26e7ac9e3c8,__StaticType_ALokiAirship,0x115fbf,D_constpool
0x26e7acc8800,TMap,0x0c94e0,B_symbols
0x26e7acc9400,TArray,0x0cb561,B_symbols
0x26e7acd9700,StaticClass,0x0d3323,B_symbols
0x26e7ad74f40,StaticClass,0x0d1625,B_symbols
0x26e7ad79540,StaticClass,0x0d312c,B_symbols
0x26e7ad7a180,StaticClass,0x0cffb8,B_symbols
0x26e7ad80848,__StaticType_ALokiHeightMap,0x117487,D_constpool
0x26e7ad842c8,__StaticType_ALokiDestructible,0x11602b,D_constpool
0x26e7ad8ba48,__StaticType_ALokiMinionCharacter,0x115ff1,D_constpool
0x26e7ad8dbc8,__StaticType_ALokiPlayerStart,0x117be5,D_constpool
0x26e7addd600,GetPilotPlayerState,0x0d2146,B_symbols
0x26e7adf2500,TSubclassOf,0x0cb45e,B_symbols
0x26e7adfe500,TArray,0x0cc354,B_symbols
0x26e7ae2e240,StaticClass,0x0d0835,B_symbols
0x26e7ae58740,StaticClass,0x0d07c4,B_symbols
0x26e7aee0400,TArray,0x0cb669,B_symbols
0x26e7aee1f00,TSubclassOf,0x0c723b,B_symbols
0x26e7aeec700,ALokiHeroCharacter_AS,0x0c8379,B_symbols
0x26e7aeeca00,ABarracudaMinionSpawner,0x0c72e8,B_symbols
0x26e7aeecd00,FMinionWave,0x0cc880,B_symbols
0x26e7aeed000,FMinionWaveEntry,0x0c81f9,B_symbols
0x26e7af06b90,Gold,0x116743,D_constpool
0x26e7b0433d8,__StaticType_AUAVVaultContentActor,0x118f2d,D_constpool
0x26e7b043758,__StaticType_AUAVMapActor,0x118eeb,D_constpool
0x26e7b043958,__StaticType_AUAVAudioPlayer,0x118ea3,D_constpool
0x26e7b043ed8,__StaticType_ULokiPlayerControllerUAVComponent,0x118e37,D_constpool
0x26e7b044158,__StaticType_ULokiGameStateUAVComponent,0x118c78,D_constpool
0x26e7b045058,__StaticType_AVaultItemSpawner,0x1190cf,D_constpool
0x26e7b045158,__StaticType_ULokiOffscreenTeamIndicatorWidget_AS,0x119057,D_constpool
0x26e7b045258,__StaticType_ULokiWidgetHighlighterHitTestBlocker_AS,0x118fae,D_constpool
0x26e7b0783c0,CreateComponent,0x0eb3b7,B_symbols
0x26e7b0aba00,Get,0x0d2715,B_symbols
0x26e7b0ac9c0,Get,0x0d238b,B_symbols
0x26e7b0bcd40,Get,0x0d24f7,B_symbols
0x26e7b0c5d40,Get,0x0d243e,B_symbols
0x26e7b113880,Get,0x0d2658,B_symbols
0x26e7b11a180,Get,0x0d2b22,B_symbols
0x26e7b1321c0,Get,0x0d27c2,B_symbols
0x26e7b135100,Get,0x0d25a5,B_symbols
0x26e7b139540,Get,0x0d29cc,B_symbols
0x26e7b13a500,Get,0x0d2237,B_symbols
0x26e7b141040,__Actor_CreateComponentByClass,0x0d7a1d,B_symbols
0x26e7b1413c0,__Actor_GetOrCreateComponentByClass,0x0d7919,B_symbols
0x26e7b141580,__Actor_GetComponentByClass,0x0d781d,B_symbols
0x26e7b1a0780,UBarracudaLaneCreepTargetingComponent,0x0dc8d5,B_symbols
0x26e7b1a0940,UBarracudaLaneCreepTargetingComponent,0x0dc825,B_symbols
0x26e7b1a1040,Get,0x0e4b50,B_symbols
0x26e7b1a1200,StaticClass,0x0eb317,B_symbols
0x26e7b1a1c80,Broadcast,0x0dbee0,B_symbols
0x26e7b1a2000,FinishSpawningActor,0x0ffe4f,B_symbols
0x26e7b1a21c0,FinishSpawningActor,0x0d93d4,B_symbols
0x26e7b1a2380,SpawnActor,0x0d3535,B_symbols
0x26e7b1a2540,GetAllActorsOfClassWithTag,0x0d1ea0,B_symbols
0x26e7b1a28c0,GetAllActorsOfClass,0x0d146e,B_symbols
0x26e7b1a2a80,GetAllActorsOfClass,0x0d329b,B_symbols
0x26e7b1a3a40,ABarracudaShop,0x0e528b,B_symbols
0x26e7b1a3c00,ExecutePurchasePlan,0x0e6068,B_symbols
0x26e7b1a3dc0,TryGeneratePurchasePlan,0x0e5f77,B_symbols
0x26e7b1a4680,BroadcastFilterUpdated,0x0e72ba,B_symbols
0x26e7b1a4840,DebugPrintNode,0x0e706c,B_symbols
0x26e7b1a4a00,DebugLogGraph,0x0e5833,B_symbols
0x26e7b1a4bc0,GetOrCreateItemGraphNode,0x0e683c,B_symbols
0x26e7b1a4d80,CalculateItemTotalCost,0x0e6c0e,B_symbols
0x26e7b1a4f40,CalculateTotalCostsForAllItems,0x0e57a7,B_symbols
0x26e7b1a5100,BuildGraph,0x0e572f,B_symbols
0x26e7b1a5640,AuthSellItem,0x0e9d87,B_symbols
0x26e7b1a5800,AuthBuyItem,0x0e9c0d,B_symbols
0x26e7b1a59c0,GetIncrementalCost,0x0e9973,B_symbols
0x26e7b1a5b80,GetItemSellValue,0x0e61c2,B_symbols
0x26e7b1a5d40,GetItemTotalCost,0x0e5d1d,B_symbols
0x26e7b1a60c0,FBarracudaShopPurchasePlan,0x0e5572,B_symbols
0x26e7b1a6280,UBarracudaShopItemGraphNode,0x0e5307,B_symbols
0x26e7b1a6440,UBarracudaShopItemGraphNode,0x0e5202,B_symbols
0x26e7b1a6980,UBTService_BarracudaUpdateMinionWaypoint,0x0e4fef,B_symbols
0x26e7b1a6b40,UBTService_BarracudaUpdateMinionWaypoint,0x0e4e08,B_symbols
0x26e7b1a7240,Get,0x0e3c60,B_symbols
0x26e7b1a7780,CreateInputItemWidget,0x0e8bac,B_symbols
0x26e7b1a7b00,UBarracudaShopItemListWidget,0x0e841a,B_symbols
0x26e7b1a7cc0,UBarracudaShopItemListWidget,0x0e79c4,B_symbols
0x26e7b1a8200,DoesItemPassFilter,0x0e7c1f,B_symbols
0x26e7b1a83c0,SortItemNodesByTotalCost,0x0e7cf5,B_symbols
0x26e7b1a8580,UpdateVisuals,0x0e7b08,B_symbols
0x26e7b1a8ac0,EventFinishedAddingItems,0x0e7e5f,B_symbols
0x26e7b1a8e40,AddItemToContainer,0x0e7dad,B_symbols
0x26e7b1a91c0,ClearItemContainer,0x0e7b91,B_symbols
0x26e7b1a9540,$beh2,0x0e7918,B_symbols
0x26e7b1a98c0,$beh2,0x0e78c2,B_symbols
0x26e7b1a9e00,$beh2,0x0e551c,B_symbols
0x26e7b1a9fc0,opAssign,0x0e7ef3,B_symbols
0x26e7b1aa180,$beh2,0x0e54c6,B_symbols
0x26e7b1aa500,StaticClass,0x0e24ba,B_symbols
0x26e7b1aa6c0,StaticClass,0x0e6d67,B_symbols
0x26e7b1aa880,GetBarracudaShop,0x0e98f5,B_symbols
0x26e7b1aac00,ABarracudaShop,0x0e76c7,B_symbols
0x26e7b1aadc0,ServerSellItem,0x0e9cce,B_symbols
0x26e7b1ab300,ServerBuyItem,0x0e9b55,B_symbols
0x26e7b1abbc0,UBarracudaShopItemWidget,0x0e9a17,B_symbols
0x26e7b1abd80,UBarracudaShopItemWidget,0x0e953b,B_symbols
0x26e7b1ac100,SetRepresentedItem,0x0e868d,B_symbols
0x26e7b1ac640,UpdateVisuals,0x0e9870,B_symbols
0x26e7b1ac9c0,UBarracudaShopItemTreeWidget,0x0e940a,B_symbols
0x26e7b1acb80,UBarracudaShopItemTreeWidget,0x0e8ef6,B_symbols
0x26e7b1acd40,UpdateVisualsInternal,0x0e90c3,B_symbols
0x26e7b1acf00,UpdateVisuals,0x0e903a,B_symbols
0x26e7b1ad980,UBarracudaShopItemTreeNodeWidget,0x0e8e56,B_symbols
0x26e7b1adb40,UBarracudaShopItemTreeNodeWidget,0x0e84b2,B_symbols
0x26e7b1add00,SetItem,0x0e935f,B_symbols
0x26e7b1adec0,UpdateOwnership,0x0e891d,B_symbols
0x26e7b1ae080,UpdateRootNode,0x0e886b,B_symbols
0x26e7b1ae240,UpdateName,0x0e87bd,B_symbols
0x26e7b1ae400,UpdateVisuals,0x0e85dc,B_symbols
0x26e7b1ae780,FGametimeToLevel,0x0ea315,B_symbols
0x26e7b1aeb00,$beh2,0x0ea22d,B_symbols
0x26e7b1aee80,UBarraucdaShopFilterWidget,0x0ea0ae,B_symbols
0x26e7b1af040,UBarraucdaShopFilterWidget,0x0e9ef7,B_symbols
0x26e7b1af200,FBarracudaShopTagFilter,0x0e9f8b,B_symbols
0x26e7b1afac0,UBarracudaShopPlayerControllerComponent,0x0e9e49,B_symbols
0x26e7b1afc80,UBarracudaShopPlayerControllerComponent,0x0e9aa7,B_symbols
