owner_kind,owner_index,owner_type,owner_unreal_path,member_kind,member_index,declaration,unreal_name,as_class_name,script_name,static_in_unreal,static_in_script,global_scope,not_as_property,trivial,world_context_arg,determines_output_arg,can_write,can_read,can_edit,gen_getter,gen_setter,gen_name,gen_handle,gen_unresolved_object,file_offset
class,4350,ALokiHeightMapVisualizer,/Script/Loki.LokiHeightMapVisualizer,property,3,UMaterialInterface DirtyMeshMaterial,DirtyMeshMaterial,,,,,,,,,,0,0,0,0,0,,0,0,0x4bfca9
class,4350,ALokiHeightMapVisualizer,/Script/Loki.LokiHeightMapVisualizer,property,4,float32 UpdatePeriod,UpdatePeriod,,,,,,,,,,0,0,0,0,0,,0,0,0x4bfd08
class,4350,ALokiHeightMapVisualizer,/Script/Loki.LokiHeightMapVisualizer,property,5,float32 Radius,Radius,,,,,,,,,,0,0,0,0,0,,0,0,0x4bfd52
class,4350,ALokiHeightMapVisualizer,/Script/Loki.LokiHeightMapVisualizer,property,6,float32 ZOffset,ZOffset,,,,,,,,,,0,0,0,0,0,,0,0,0x4bfd90
class,4350,ALokiHeightMapVisualizer,/Script/Loki.LokiHeightMapVisualizer,property,7,bool bHideAbyss,bHideAbyss,,,,,,,,,,0,0,0,0,0,,0,0,0x4bfdd0
class,4351,ULokiHeroAnimationAsset,/Script/Loki.LokiHeroAnimationAsset,property,0,FName InternalName,InternalName,,,,,,,,,,0,0,0,0,0,,0,0,0x4bfe5f
class,4351,ULokiHeroAnimationAsset,/Script/Loki.LokiHeroAnimationAsset,property,1,FText DisplayName,DisplayName,,,,,,,,,,0,0,0,0,0,,0,0,0x4bfea7
class,4351,ULokiHeroAnimationAsset,/Script/Loki.LokiHeroAnimationAsset,property,2,TSoftObjectPtr<UAnimMontage> Animation,Animation,,,,,,,,,,0,0,0,0,0,,0,0,0x4bfeed
class,4351,ULokiHeroAnimationAsset,/Script/Loki.LokiHeroAnimationAsset,property,3,bool bIsSynced,bIsSynced,,,,,,,,,,0,0,0,0,0,,0,0,0x4bff46
class,4352,ULokiHeroAsset,/Script/Loki.LokiHeroAsset,method,0,void AreHeroAssetsEnabled(bool& OutputExecs),AreHeroAssetsEnabled,ULokiHeroAsset,,1,1,0,0,0,-1,-1,,,,,,,,,0x4bffbd
class,4352,ULokiHeroAsset,/Script/Loki.LokiHeroAsset,method,1,FPrimaryAssetId GetHeroAssetId() const,GetHeroAssetId,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c0034
class,4352,ULokiHeroAsset,/Script/Loki.LokiHeroAsset,property,0,FPrimaryAssetId DefaultCosmeticsBundle,DefaultCosmeticsBundle,,,,,,,,,,0,0,0,0,0,,0,0,0x4c0094
class,4352,ULokiHeroAsset,/Script/Loki.LokiHeroAsset,property,1,TSoftClassPtr<ALokiHeroCharacter> GameplayBlueprint,GameplayBlueprint,,,,,,,,,,0,0,0,0,0,,0,0,0x4c00fa
class,4352,ULokiHeroAsset,/Script/Loki.LokiHeroAsset,property,2,FGameplayTag HeroUniqueTag,HeroUniqueTag,,,,,,,,,,0,0,0,0,0,,0,0,0x4c0168
class,4352,ULokiHeroAsset,/Script/Loki.LokiHeroAsset,property,3,bool bAllowPrototypeReferences,bAllowPrototypeReferences,,,,,,,,,,0,0,0,0,0,,0,0,0x4c01b9
class,4352,ULokiHeroAsset,/Script/Loki.LokiHeroAsset,property,4,TSoftObjectPtr<UTexture2D> HeroSelectPortrait,HeroSelectPortrait,,,,,,,,,,0,0,0,0,0,,0,0,0x4c021a
class,4352,ULokiHeroAsset,/Script/Loki.LokiHeroAsset,property,5,TSoftObjectPtr<UTexture2D> KillFeedPortrait,KillFeedPortrait,,,,,,,,,,0,0,0,0,0,,0,0,0x4c0283
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,0,"void AddRevivingEffectV2(AActor RevivingCaptor,FActiveGameplayEffectHandle EffectHandle)",AddRevivingEffectV2,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c0370
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,1,"void AddStompingEffectV2(AActor StompingCaptor,FActiveGameplayEffectHandle EffectHandle)",AddStompingEffectV2,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c0403
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,2,void BeginReviving(AActor Reviver),BeginReviving,,BeginReviving,0,0,0,0,0,-1,-1,,,,,,,,,0x4c0496
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,3,void BeginStomping(AActor Stomper),BeginStomping,,BeginStomping,0,0,0,0,0,-1,-1,,,,,,,,,0x4c04fb
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,4,void OnRep_HeroPredropHidden(),BP_OnRep_HeroPredropHidden,,OnRep_HeroPredropHidden,0,0,0,0,0,-1,-1,,,,,,,,,0x4c0560
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,5,void OnRep_PlayerState(),BP_OnRep_PlayerState,,OnRep_PlayerState,0,0,0,0,0,-1,-1,,,,,,,,,0x4c05d8
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,6,void PostSetupCosmetics(),BP_PostSetupCosmetics,,PostSetupCosmetics,0,0,0,0,0,-1,-1,,,,,,,,,0x4c063e
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,7,void ClientPulseBloom(float32 BloomToAdd),ClientPulseBloom,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c06a7
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,8,"void ClientSetYawClamp(bool bClampEnabled,float32 ClampInitial,float32 ClampRange)",ClientSetYawClamp,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c0708
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,9,void ClientShowHeroShadowPose(),ClientShowHeroShadowPose,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c0793
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,10,void EndReviving(AActor Reviver),EndReviving,,EndReviving,0,0,0,0,0,-1,-1,,,,,,,,,0x4c07f2
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,11,void EndStomping(AActor Stomper),EndStomping,,EndStomping,0,0,0,0,0,-1,-1,,,,,,,,,0x4c0851
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,12,UClass GetAbilityClassForInputID(LokiAbilityInputID InputID),GetAbilityClassForInputID,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c08b0
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,13,TArray<FLokiInventoryItemContext> GetAllPowerContexts() const,GetAllPowerContexts,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c092d
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,14,FLokiInventoryArmorContext GetArmorContext() const,GetArmorContext,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c09a5
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,15,float32 GetBackpedalRatio() const,GetBackpedalRatio,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c0a0e
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,16,FPrimaryAssetId GetCosmeticsAssetID() const,GetCosmeticsAssetID,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c0a68
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,17,ULokiHeroCosmeticsControllerComponent GetCosmeticsController() const,GetCosmeticsController,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c0ace
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,18,float32 GetCurrentBloomAngle() const,GetCurrentBloomAngle,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c0b50
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,19,int GetCurrentGems(),GetCurrentGems,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c0bb0
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,20,int GetCurrentGold(),GetCurrentGold,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c0bfa
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,21,TSubclassOf<ALokiLoadout> GetDefaultRecommendedLoadoutFromClass(TSubclassOf<ALokiHeroCharacter> CharacterClass),GetDefaultRecommendedLoadoutFromClass,ALokiHeroCharacter,,1,1,0,0,0,-1,-1,,,,,,,,,0x4c0c44
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,22,"TMap<ELokiHeroAbilityUpgradeType, FHeroAbilityUpgrade> GetEnabledAbilityUpgrades(const UObject WorldContextObject,TSubclassOf<ALokiHeroCharacter> HeroClass)",GetEnabledAbilityUpgrades,ALokiHeroCharacter,,1,1,0,0,0,0,-1,,,,,,,,,0x4c0d13
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,23,FLokiEquipmentSnapShot GetEquipmentSnapshot() const,GetEquipmentSnapshot,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c0e03
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,24,AActor GetExecuteCameraActor() const,GetExecuteCameraActor,,GetExecuteCameraActor,0,0,0,0,0,-1,-1,,,,,,,,,0x4c0e72
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,25,ALokiGliderActor GetGliderActor() const,GetGliderActor,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c0ee9
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,26,UCapsuleComponent GetGliderCollisionCapsule() const,GetGliderCollisionCapsule,,GetGliderCollisionCapsule,0,0,0,0,0,-1,-1,,,,,,,,,0x4c0f46
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,27,const ULokiHeroAsset GetHeroAsset() const,GetHeroAsset,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c0fd4
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,28,FPrimaryAssetId GetHeroAssetId() const,GetHeroAssetId,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c1031
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,29,FGameplayTag GetHeroIdentificationTag() const,GetHeroIdentificationTag,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c108d
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,30,FString GetHeroTitle(),GetHeroTitle,,GetHeroTitle,0,0,0,0,0,-1,-1,,,,,,,,,0x4c10fa
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,31,AActor GetLastTargetDamaged(),GetLastTargetDamaged,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c1151
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,32,AActor GetOrMakeExecuteCameraActor(),GetOrMakeExecuteCameraActor,,GetOrMakeExecuteCameraActor,0,0,0,0,0,-1,-1,,,,,,,,,0x4c11aa
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,33,FPrimaryAssetId GetOverrideCosmeticsAssetID() const,GetOverrideCosmeticsAssetID,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c122d
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,34,FString GetPlayerDisplayName(),GetPlayerDisplayName,,GetPlayerDisplayName,0,0,0,0,0,-1,-1,,,,,,,,,0x4c12a3
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,35,float32 GetProjectileSpawnDistance() const,GetProjectileSpawnDistance,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c1312
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,36,int GetReplicatedItemTier(EHeroCharacterReplicatedItemTier HeroCharacterReplicatedItemTier),GetReplicatedItemTier,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c137e
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,37,TArray<FLokiInventoryItemContext> GetValidPowerContexts() const,GetValidPowerContexts,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c1416
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,38,ALokiWispActor GetWispActor() const,GetWispActor,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c1492
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,39,bool IsAtOrAboveManaSoftCap(),IsAtOrAboveManaSoftCap,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c14e9
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,40,bool IsNextShotEmpowered(),IsNextShotEmpowered,,IsNextShotEmpowered,0,0,0,0,0,-1,-1,,,,,,,,,0x4c1544
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,41,void OnHitEnemyBeforeHavingVision(const AActor Target) const,OnHitEnemyBeforeHavingVision,,OnHitEnemyBeforeHavingVision,0,0,0,0,0,-1,-1,,,,,,,,,0x4c15ad
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,42,"void OnPlayedFootstepForMaterial(EPhysicalSurface Surface,EFootstepSide FootstepSide)",OnPlayedFootstepForMaterial,,OnPlayedFootstepForMaterial,0,0,0,0,0,-1,-1,,,,,,,,,0x4c164a
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,43,float32 PulseBloom(float32 BloomToAdd),PulseBloom,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c16fe
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,44,void ClientTickWhileKnocked(float32 DeltaSeconds),ReceiveClientTickWhileKnocked,,ClientTickWhileKnocked,0,0,0,0,0,-1,-1,,,,,,,,,0x4c1756
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,45,void SpikedOverAbyssOnClient_BP(),ReceiveSpikedOverAbyssOnClient_BP,,SpikedOverAbyssOnClient_BP,0,0,0,0,0,-1,-1,,,,,,,,,0x4c17e3
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,46,"void ReviveStateChanged(ECharacterReviveState OldState,ECharacterReviveState NewState)",ReviveStateChanged,,ReviveStateChanged,0,0,0,0,0,-1,-1,,,,,,,,,0x4c1868
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,47,void SetProjectileSpawnLocationComponent(USceneComponent TargetComponent),SetProjectileSpawnLocationComponent,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c190b
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,48,void ShowHeroShadowPose(),ShowHeroShadowPose,,ShowHeroShadowPose,0,0,0,0,0,-1,-1,,,,,,,,,0x4c199f
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,49,void TeleportSucceededBP(),TeleportSucceededBP,,TeleportSucceededBP,0,0,0,0,0,-1,-1,,,,,,,,,0x4c1a05
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,50,"void UpdateLoSVisibilityStatCounters(int RaycastCount,int VertexCount)",UpdateLoSVisibilityStatCounters,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c1a6e
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,51,bool WasRecentlyResurrected(float32 Tolerance = 0.200000) const,WasRecentlyResurrected,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4c1afb
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,method,52,bool WispShouldBeVisible(),WispShouldBeVisible,,WispShouldBeVisible,0,0,0,0,0,-1,-1,,,,,,,,,0x4c1b78
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,0,FString UniqueInternalName,UniqueInternalName,,,,,,,,,,0,0,0,0,0,,0,0,0x4c1be5
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,1,float32 PracticallyTouchingVisionRadiusOffset,PracticallyTouchingVisionRadiusOffset,,,,,,,,,,0,0,0,0,0,,0,0,0x4c1c3b
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,2,float32 PeripheralVisionRadius,PeripheralVisionRadius,,,,,,,,,,0,0,0,0,0,,0,0,0x4c1cb7
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,3,UVisionGranter PracticallyTouchingVisionGranter,PracticallyTouchingVisionGranter,,,,,,,,,,0,0,0,0,0,,0,0,0x4c1d15
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,4,UVisionGranter PeripheralVisionGranter,PeripheralVisionGranter,,,,,,,,,,0,0,0,0,0,,0,0,0x4c1d8e
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,5,UVisionGranter DirectionalVisionGranter,DirectionalVisionGranter,,,,,,,,,,0,0,0,0,0,,0,0,0x4c1df5
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,6,ULokiCharacterSpringArmComponent SpringArmComponent,SpringArmComponent,,,,,,,,,,0,0,0,0,0,,0,0,0x4c1e5e
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,7,USceneComponent LazyMovementRoot,LazyMovementRoot,,,,,,,,,,0,0,0,0,0,,0,0,0x4c1ecd
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,8,float32 BackpedalCoefficient,BackpedalCoefficient,,,,,,,,,,0,0,0,0,0,,0,0,0x4c1f27
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,9,bool bSuppressKillEvents,bSuppressKillEvents,,,,,,,,,,0,0,0,0,0,,0,0,0x4c1f81
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,10,TWeakObjectPtr<AActor> HighlightTarget,HighlightTarget,,,,,,,,,,0,0,0,0,0,,0,0,0x4c1fd6
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,11,FOnHighlightTargetUpdated OnHighlightTargetUpdated,OnHighlightTargetUpdated,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2035
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,12,FOnHeroDamage AuthHeroCharacterOnDamageDoneByMe,AuthHeroCharacterOnDamageDoneByMe,,,,,,,,,,0,0,0,0,0,,0,0,0x4c20a9
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,13,FOnHeroDamage AuthHeroCharacterOnDamageDoneToMe,AuthHeroCharacterOnDamageDoneToMe,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2123
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,14,float32 CurrentBloomValue,CurrentBloomValue,,,,,,,,,,0,0,0,0,0,,0,0,0x4c219d
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,15,float32 BloomDecay,BloomDecay,,,,,,,,,,0,0,0,0,0,,0,0,0x4c21f1
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,16,float32 MaxBloom,MaxBloom,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2237
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,17,bool bUseBloomDecaySpring,bUseBloomDecaySpring,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2279
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,18,float32 BloomDecaySpringConstant,BloomDecaySpringConstant,,,,,,,,,,0,0,0,0,0,,0,0,0x4c22d0
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,19,float32 BloomDecaySpringDampingRatio,BloomDecaySpringDampingRatio,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2332
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,20,float32 BloomDecaySpringRampDelay,BloomDecaySpringRampDelay,,,,,,,,,,0,0,0,0,0,,0,0,0x4c239c
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,21,float32 BloomDecaySpringRampDuration,BloomDecaySpringRampDuration,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2400
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,22,UCurveFloat BloomDecayCurve,BloomDecayCurve,,,,,,,,,,0,0,0,0,0,,0,0,0x4c246a
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,23,float32 BloomAngleCoefficient,BloomAngleCoefficient,,,,,,,,,,0,0,0,0,0,,0,0,0x4c24be
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,24,float32 MovingBloomCoefficient,MovingBloomCoefficient,,,,,,,,,,0,0,0,0,0,,0,0,0x4c251a
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,25,FOnBloomReset OnBloomReset,OnBloomReset,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2578
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,26,float32 PlayBloomResetAfterBloomExceedsValue,PlayBloomResetAfterBloomExceedsValue,,,,,,,,,,0,0,0,0,0,,0,0,0x4c25c8
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,27,FGameplayTag BloomResetGameplayCueTag,BloomResetGameplayCueTag,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2642
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,28,TSubclassOf<ALokiLoadout> DefaultRecommendedLoadout,DefaultRecommendedLoadout,,,,,,,,,,0,0,0,0,0,,0,0,0x4c26a9
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,29,TSubclassOf<ALokiLoadout> DeathmatchRecommendedLoadout,DeathmatchRecommendedLoadout,,,,,,,,,,0,0,0,0,0,,0,0,0x4c271f
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,30,TSoftClassPtr<ALokiBarracudaLoadout> BarracudaRecommendedLoadout,BarracudaRecommendedLoadout,,,,,,,,,,0,0,0,0,0,,0,0,0x4c279b
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,31,TSet<ELokiEquipmentCategory> PreferredEquipmentTypes,PreferredEquipmentTypes,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2820
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,32,FOnUtilityItemChanged OnUtilityItemChanged,OnUtilityItemChanged,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2895
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,33,FOnGroundChanged OnGroundChanged,OnGroundChanged,,,,,,,,,,0,0,0,0,0,,0,0,0x4c28fd
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,34,bool bIsOnGround,bIsOnGround,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2956
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,35,bool bIsMidAir,bIsMidAir,,,,,,,,,,0,0,0,0,0,,0,0,0x4c299b
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,36,bool IsDefault,IsDefault,,,,,,,,,,0,0,0,0,0,,0,0,0x4c29dc
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,37,FOnExperienceGainedRegardlessOfLevelCap OnExperienceGainedRegardlessOfLevelCap,OnExperienceGainedRegardlessOfLevelCap,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2a1d
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,38,LokiAbilityInputID MainCursorRingAbility,MainCursorRingAbility,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2abb
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,39,LokiAbilityInputID LeftPipsAbility,LeftPipsAbility,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2b22
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,40,TSubclassOf<UUserWidget> LeftPipsWidget,LeftPipsWidget,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2b7d
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,41,LokiAbilityInputID BottomPipsAbility,BottomPipsAbility,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2bdc
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,42,TSubclassOf<UUserWidget> BottomPipsWidget,BottomPipsWidget,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2c3b
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,43,LokiAbilityInputID RightPipsAbility,RightPipsAbility,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2c9e
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,44,TSubclassOf<UUserWidget> RightPipsWidget,RightPipsWidget,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2cfb
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,45,LokiAbilityInputID TopPipsAbility,TopPipsAbility,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2d5c
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,46,TSubclassOf<UUserWidget> TopPipsWidget,TopPipsWidget,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2db5
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,47,TSubclassOf<ULokiHunterSpecificLMBWidget> LMBWidget,LMBWidget,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2e12
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,48,"TMap<ELokiHeroAbilityUpgradeType, FHeroAbilityUpgrade> AbilityUpgradesV2",AbilityUpgradesV2,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2e78
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,49,TArray<FGameplayAttribute> RelevantEquipmentAttributes,RelevantEquipmentAttributes,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2efb
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,50,bool HeroPredropHidden,HeroPredropHidden,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2f76
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,51,FOnReplicatedPowersChanged OnReplicatedPowersChanged,OnReplicatedPowersChanged,,,,,,,,,,0,0,0,0,0,,0,0,0x4c2fc7
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,52,FOnReplicatedItemTierChanged OnReplicatedItemTierChanged,OnReplicatedItemTierChanged,,,,,,,,,,0,0,0,0,0,,0,0,0x4c303e
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,53,FOnReplicatedGoldChanged OnReplicatedGoldChanged,OnReplicatedGoldChanged,,,,,,,,,,0,0,0,0,0,,0,0,0x4c30bb
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,54,FOnReplicatedGemsChanged OnReplicatedGemsChanged,OnReplicatedGemsChanged,,,,,,,,,,0,0,0,0,0,,0,0,0x4c312c
class,4354,ALokiHeroCharacter,/Script/Loki.LokiHeroCharacter,property,55,FOnUpdateWispVisibility OnWispUpdateVisibility,OnWispUpdateVisibility,,,,,,,,,,0,0,0,0,0,,0,0,0x4c319d
